Offer_Id;Type;Price_Raw;HP_Raw;Init_Regist;Mileage_Raw;Fuel_Type;Transmission;Description
7467043;PORSCHE 911 Cabrio Carrera S PDK (Cabriolet);CHF 95'000.–;400 PS;9.2014;45'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 3'800 cm3 Zylinder: 6 Letzte Prüfung: 22.02.2019 Aussenfarbe: weiss Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'560 kg Neupreis: CHF 190'470.– Fahrzeugart: Occasion
6894455;OPEL Grandland X 1.2i TP Ultimate (SUV / Geländewagen);CHF 22'000.–;130 PS;6.2018;32'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'199 cm3 Zylinder: 3 Anhängelast gebremst: 1'350 kg Aussenfarbe: weiss mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'545 kg Fahrgestell-Nr.: W0V ZRH NY2 JS2 724 74 Typenschein: 1OC604 Neupreis: CHF 42'000.– Fahrzeugart: Occasion
7510110;AUDI A6 3.0 TFSI V6 quattro S-tronic (Limousine);CHF 13'950.–;300 PS;8.2011;220'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 2'995 cm3 Zylinder: 6 Anhängelast gebremst: 2'100 kg Letzte Prüfung: 28.11.2016 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'815 kg Typenschein: 1AC756 Fahrzeugart: Occasion
6405010;AUDI A6 3.0 TFSI V6 quattro S-tronic (Limousine);CHF 22'222.–;300 PS;9.2011;162'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 2'995 cm3 Zylinder: 6 Anhängelast gebremst: 2'100 kg Aussenfarbe: anthrazit mét. Innenfarbe: beige Türen: 4 Sitze: 5 Leergewicht: 1'815 kg Typenschein: 1AC756 Neupreis: CHF 112'800.– Fahrzeugart: Occasion
7510023;CITROEN CX Sedan 25 Pallas (IE) Automatic (Limousine);CHF 8'000.–;133 PS;3.1985;80'000 km;Benzin;Automat;Hubraum: 2'500 cm3 Zylinder: 4 Letzte Prüfung: 15.03.2016 Aussenfarbe: blau Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'370 kg Typenschein: 017132 Fahrzeugart: Occasion
6804266;CITROEN CX Sedan 25 Prestige (Inj.) Automatic (Limousine);CHF 16'987.–;133 PS;5.1987;173'000 km;Benzin;Automat;Hubraum: 2'500 cm3 Zylinder: 4 Letzte Prüfung: 09.12.2019 Aussenfarbe: grau Innenfarbe: beige Türen: 4 Sitze: 5 Leergewicht: 1'455 kg Fahrgestell-Nr.: VF7MANH0000NH6116 Typenschein: 017133 Fahrzeugart: Occasion
6768872;McLAREN 675LT Coupé 3.8 V8 SSG (Coupé);CHF 280'000.–;675 PS;3.2016;11'500 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 3'798 cm3 Zylinder: 8 Letzte Prüfung: 30.03.2016 Aussenfarbe: anthrazit Innenfarbe: schwarz Türen: 2 Sitze: 2 Leergewicht: 1'463 kg Typenschein: 1MP614 Fahrzeugart: Occasion
7467679;PLYMOUTH cabriolet (Cabriolet);CHF 32'800.–;186 PS;12.1962;60'000 km;Benzin;Automat;Hubraum: 5'209 cm3 Zylinder: 8 Aussenfarbe: beige Innenfarbe: mehrfarbig Türen: 2 Sitze: 6 Leergewicht: 1'610 kg Fahrgestell-Nr.: 333 110 163 3 Fahrzeugart: Oldtimer
7261478;PLYMOUTH Fury 383 V8 (Coupé);CHF 24'900.–;305 PS;6.1967;99'999 km;Benzin;Automat;Hubraum: 6'300 cm3 Zylinder: 8 Aussenfarbe: gold mét. Innenfarbe: schwarz Fahrzeugart: Oldtimer
7024605;PONTIAC BONNEVILLE 455 (Cabriolet);CHF 45'900.–;380 PS;4.197;120'000 km;Benzin;Automatik-Getriebe;Hubraum: 7'474 cm3 Zylinder: 8 Letzte Prüfung: 01.04.2015 Aussenfarbe: weiss Innenfarbe: schwarz Türen: 3 Sitze: 6 Leergewicht: 2'020 kg Fahrgestell-Nr.: 262 670 E13 8193 Typenschein: X Fahrzeugart: Oldtimer
7491797;CITROEN C4 Berline 1.6 VTi Séduction (Limousine);CHF 4'900.–;120 PS;5.2011;110'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'598 cm3 Zylinder: 4 Anhängelast gebremst: 1'550 kg Letzte Prüfung: 27.01.2020 Aussenfarbe: grau mét. Türen: 5 Sitze: 5 Leergewicht: 1'425 kg Typenschein: 1CE157 Fahrzeugart: Occasion
7485691;CITROEN C4 Berline 1.6i 16V Bioflex (Limousine);CHF 2'500.–;110 PS;10.2008;109'900 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'587 cm3 Zylinder: 4 Anhängelast gebremst: 1'511 kg Letzte Prüfung: 06.10.2019 Aussenfarbe: blau Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'407 kg Typenschein: 1CD819 Fahrzeugart: Occasion
6504487;FIAT Ducato Euramobil Sport (Bus);CHF 29'300.–;150 PS;9.2005;42'300 km;Diesel;Schaltgetriebe manuell;Hubraum: 2'300 cm3 Anhängelast gebremst: 1'700 kg Letzte Prüfung: 30.08.2018 Aussenfarbe: weiss Innenfarbe: blau Türen: 3 Sitze: 5 Leergewicht: 3'195 kg Fahrgestell-Nr.: ZFA 244 000 075 522 12 Neupreis: CHF 114'000.– Fahrzeugart: Occasion
7386726;CITROEN C1 1.2 VTi Shine Edition (Kleinwagen);CHF 6'900.–;82 PS;2.2015;50'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'199 cm3 Zylinder: 3 Letzte Prüfung: 30.10.2019 Aussenfarbe: grau mét. Türen: 3 Sitze: 4 Leergewicht: 985 kg Fahrgestell-Nr.: VF7 PAH MTB ER7 601 09 Typenschein: 1CF343 Neupreis: CHF 15'000.– Fahrzeugart: Occasion
7437667;MERCEDES-BENZ S 500 L BlueEfficiency SS 4Matic 7G-Tronic (Limousine);CHF 33'000.–;435 PS;6.2011;90'650 km;Benzin;Automat sequentiell;Hubraum: 4'663 cm3 Zylinder: 8 Anhängelast gebremst: 2'100 kg Letzte Prüfung: 26.02.2018 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'140 kg Fahrgestell-Nr.: WDD 221 194 1A4 089 37 Typenschein: 1ME239 Neupreis: CHF 170'000.– Fahrzeugart: Occasion
7331429;MERCEDES-BENZ S 500 L BlueEfficiency SS 4Matic 7G-Tronic (Limousine);CHF 20'500.–;435 PS;8.2011;205'000 km;Benzin;Automat sequentiell;Hubraum: 4'663 cm3 Zylinder: 8 Anhängelast gebremst: 2'100 kg Letzte Prüfung: 30.11.2016 Aussenfarbe: braun mét. Innenfarbe: braun Türen: 4 Sitze: 5 Leergewicht: 2'140 kg Typenschein: 1ME499 Neupreis: CHF 223'000.– Fahrzeugart: Occasion
6823037;MERCEDES-BENZ S 500 L BlueEfficiency SS 4Matic 7G-Tronic (Limousine);CHF 41'250.–;435 PS;2.2011;163'811 km;Benzin;Automat sequentiell;Hubraum: 4'663 cm3 Zylinder: 8 Anhängelast gebremst: 2'100 kg Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 2'140 kg Typenschein: 1ME239 Neupreis: CHF 190'000.– Fahrzeugart: Occasion
7189038;MERCEDES-BENZ R 350 CDI L 4Matic 7G-Tronic (Kombi);CHF 10'500.–;265 PS;12.201;266'000 km;Diesel;Automat sequentiell;Hubraum: 2'987 cm3 Zylinder: 6 Anhängelast gebremst: 2'100 kg Letzte Prüfung: 21.03.2019 Aussenfarbe: schwarz Innenfarbe: anthrazit Türen: 5 Sitze: 7 Leergewicht: 2'330 kg Typenschein: 1ME245 Neupreis: CHF 91'100.– Fahrzeugart: Occasion
7507543;VW Passat Variant 1.4 TSI BMT Comfortline DSG (Kombi);CHF 7'800.–;122 PS;4.2012;126'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'390 cm3 Zylinder: 4 Anhängelast gebremst: 1'400 kg Letzte Prüfung: 24.06.2016 Aussenfarbe: schwarz Innenfarbe: grau Türen: 5 Sitze: 5 Leergewicht: 1'507 kg Typenschein: 1VD966 Fahrzeugart: Occasion
6708767;ISUZU LIMITED EDITION D-MAX 1.9 Crew Cab Solar Plus 4x4 Automat LIMITED EDITION (Pick-up);CHF 37'200.–;164 PS;Neu;10 km;Diesel;Automatik-Getriebe;Hubraum: 1'898 cm3 Zylinder: 4 Anhängelast gebremst: 3'500 kg Aussenfarbe: weiss Türen: 4 Sitze: 5 Leergewicht: 2'053 kg Typenschein: 3IE325 Neupreis: CHF 45'237.– Fahrzeugart: Neues Fahrzeug
7471130;MERCEDES-BENZ S 430 (Limousine);CHF 3'800.–;279 PS;9.1999;189'000 km;Benzin;Automat;Hubraum: 4'266 cm3 Zylinder: 8 Anhängelast gebremst: 2'100 kg Letzte Prüfung: 11.11.2019 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'875 kg Typenschein: 1MC639 Fahrzeugart: Occasion
7434893;AUDI S4 Avant quattro (Kombi);CHF 18'000.–;265 PS;9.1999;134'800 km;Benzin;Schaltgetriebe manuell;Hubraum: 2'671 cm3 Zylinder: 6 Anhängelast gebremst: 1'700 kg Letzte Prüfung: 25.03.2019 Aussenfarbe: anthrazit mét. Innenfarbe: rot Türen: 5 Sitze: 5 Leergewicht: 1'715 kg Typenschein: 1AB808 Fahrzeugart: Occasion Tuning: Ja
7428399;AUDI S4 Avant quattro (Kombi);CHF 12'000.–;320 PS;3.2;238'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 2'671 cm3 Zylinder: 6 Anhängelast gebremst: 1'700 kg Letzte Prüfung: 05.10.2018 Aussenfarbe: blau Türen: 5 Sitze: 5 Leergewicht: 1'715 kg Typenschein: 1AB808 Fahrzeugart: Occasion
4562937;FERRARI California 4.3 V8 (Cabriolet);CHF 155'000.–;490 PS;8.2012;22'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 4'297 cm3 Zylinder: 8 Letzte Prüfung: 30.11.2016 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 2 Sitze: 2 Leergewicht: 1'855 kg Fahrgestell-Nr.: SFR TJ6 5B0 001 898 06 Typenschein: 1FAI44 Wagen-Nr.: Vs 39091 Neupreis: CHF 305'000.– Fahrzeugart: Occasion
7390602;LAMBORGHINI Gallardo 5.0 V10 Spyder (Cabriolet);CHF 85'000.–;520 PS;1.2008;33'000 km;Benzin;Automatik-Getriebe;Hubraum: 4'961 cm3 Zylinder: 10 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 2 Sitze: 2 Leergewicht: 1'735 kg Typenschein: 1LA529 Fahrzeugart: Occasion
7489597;PEUGEOT 207 (Kleinwagen);CHF 3'300.–;95 PS;10.2011;115'000 km;Benzin;Schaltgetriebe;Hubraum: 1'397 cm3 Letzte Prüfung: 28.08.2017 Aussenfarbe: blau mét. Leergewicht: 1'275 kg Fahrgestell-Nr.: VF3 WC8 FP0 BW0 436 87 Typenschein: 1PA819 Fahrzeugart: Occasion
7248323;SEAT Altea XL 1.2 TSI COPA Reference (Kompaktvan / Minivan);CHF 4'900.–;105 PS;8.2011;141'100 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'197 cm3 Zylinder: 4 Anhängelast gebremst: 1'200 kg Letzte Prüfung: 02.12.2019 Aussenfarbe: weiss Innenfarbe: grau Türen: 5 Sitze: 5 Leergewicht: 1'430 kg Fahrgestell-Nr.: VSS ZZZ 5PZ CR0 037 85 Fahrzeugart: Occasion
6821086;BUICK RIVIERA (Limousine);CHF 25'000.–;250 PS;4.197;122'000 km;Benzin;Automatik-Getriebe;Hubraum: 7'469 cm3 Zylinder: 8 Aussenfarbe: weiss Innenfarbe: schwarz Türen: 2 Sitze: 5 Fahrgestell-Nr.: 494870-H-907901 Typenschein: 0033014X Fahrzeugart: Occasion
7489115;PEUGEOT 807 2.0 16V HDi Family+ Tiptronic (Kompaktvan / Minivan);CHF 5'900.–;163 PS;8.2011;146'000 km;Diesel;Automat sequentiell;Hubraum: 1'997 cm3 Zylinder: 4 Anhängelast gebremst: 1'865 kg Letzte Prüfung: 02.11.2016 Aussenfarbe: weiss Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 2'038 kg Fahrgestell-Nr.: VF3EBRHHABZ045853 Typenschein: 1PA843 Neupreis: CHF 46'500.– Fahrzeugart: Occasion
7447815;VOLVO XC60 D5 AWD R-Design Geartronic (SUV / Geländewagen);CHF 15'900.–;215 PS;6.2013;147'200 km;Diesel;Automat sequentiell;Hubraum: 2'400 cm3 Zylinder: 5 Anhängelast gebremst: 2'000 kg Letzte Prüfung: 19.06.2019 Aussenfarbe: weiss Türen: 5 Sitze: 5 Leergewicht: 1'805 kg Typenschein: 1VA912 Fahrzeugart: Occasion
5745577;PORSCHE Cayenne Diesel Platinum Edition (SUV / Geländewagen);CHF 77'900.–;262 PS;3.2017;17'000 km;Diesel;Automat sequentiell;Hubraum: 2'967 cm3 Zylinder: 6 Anhängelast gebremst: 3'500 kg Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'185 kg Fahrzeugart: Occasion
7464047;VW Golf 2.0 TDI R-Line Design DSG (Limousine);CHF 17'177.–;150 PS;4.2014;116'000 km;Diesel;Automatisiertes Schaltgetriebe;Hubraum: 1'968 cm3 Zylinder: 4 Anhängelast gebremst: 1'600 kg Aussenfarbe: grau mét. Türen: 5 Sitze: 5 Leergewicht: 1'375 kg Neupreis: CHF 42'140.– Fahrzeugart: Occasion
7442534;CHRYSLER PT Cruiser 2.4 GT Turbo (Cabriolet);CHF 2'880.–;223 PS;7.2004;132'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 2'429 cm3 Zylinder: 4 Anhängelast gebremst: 1'000 kg Letzte Prüfung: 01.05.2018 Aussenfarbe: silber Türen: 2 Sitze: 4 Leergewicht: 1'680 kg Typenschein: 1CB924 Fahrzeugart: Occasion
7385717;LAND ROVER Range Rover Velar R-Dynamic D 300 SE Automatic (SUV / Geländewagen);CHF 63'900.–;300 PS;1.2018;29'000 km;Diesel;Automat sequentiell;Hubraum: 2'993 cm3 Zylinder: 6 Anhängelast gebremst: 2'500 kg Aussenfarbe: beige mét. Innenfarbe: mehrfarbig Türen: 5 Sitze: 5 Leergewicht: 2'288 kg Fahrgestell-Nr.: SALYA2BK8JA736182 Typenschein: 1LC758 Neupreis: CHF 107'200.– Fahrzeugart: Occasion
7418100;BMW 220d xDrive Steptronic (Coupé);CHF 24'200.–;190 PS;9.2017;47'650 km;Diesel;Automat sequentiell;Hubraum: 1'995 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Letzte Prüfung: 02.08.2017 Aussenfarbe: weiss Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'770 kg Typenschein: 1BK236 Neupreis: CHF 49'000.– Fahrzeugart: Occasion
7485445;GMC Safari (Kompaktvan / Minivan);CHF 3'900.–;190 PS;8.1997;180'600 km;Benzin;Automat;Zylinder: 6 Letzte Prüfung: 22.01.2018 Aussenfarbe: schwarz Sitze: 8 Typenschein: X Fahrzeugart: Occasion
7510439;VOLVO V70 2.5 T XC AWD Nordic (Kombi);CHF 400.–;193 PS;1.1999;253'000 km;Benzin;Automat;Hubraum: 2'435 cm3 Zylinder: 5 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 28.06.2016 Aussenfarbe: silber Türen: 5 Sitze: 5 Leergewicht: 1'812 kg Typenschein: 1VA177 Fahrzeugart: Occasion
7211639;TOYOTA RAV-4 2.5 HSD Premium e-CVT (SUV / Geländewagen);CHF 33'900.–;197 PS;12.2018;18'000 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos;Hubraum: 2'494 cm3 Zylinder: 4 Anhängelast gebremst: 1'650 kg Letzte Prüfung: 21.12.2018 Aussenfarbe: weiss Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'880 kg Fahrgestell-Nr.: JTMDJREV70D250271 Typenschein: 1TA767 Neupreis: CHF 49'900.– Fahrzeugart: Occasion
7470171;BMW 320d xDrive Touring more4you (Kombi);CHF 11'900.–;177 PS;9.2009;67'000 km;Diesel;Schaltgetriebe manuell;Hubraum: 1'995 cm3 Zylinder: 4 Anhängelast gebremst: 1'600 kg Aussenfarbe: grau mét. Türen: 5 Sitze: 5 Leergewicht: 1'680 kg Typenschein: 1BB665 Fahrzeugart: Occasion
7477288;MERCEDES-BENZ GLA 200 CDI Swiss Star Edition Urban 4Matic 7G-DCT (SUV / Geländewagen);CHF 20'900.–;136 PS;2.2015;84'000 km;Diesel;Automatisiertes Schaltgetriebe;Hubraum: 2'143 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Aussenfarbe: weiss Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'595 kg Fahrgestell-Nr.: WDC 156 902 1J1 074 31 Typenschein: 1MF862 Neupreis: CHF 46'000.– Fahrzeugart: Occasion
7488081;BMW i3 (94Ah) (Kleinwagen);CHF 22'222.–;170 PS;12.2018;12'500 km;Elektro;Automatisiertes Schaltgetriebe;Letzte Prüfung: 21.07.2018 Aussenfarbe: weiss Innenfarbe: anthrazit Türen: 5 Sitze: 4 Leergewicht: 1'391 kg Typenschein: 1BL952 Neupreis: CHF 44'500.– Fahrzeugart: Occasion
7488937;FIAT Barchetta 1.8 ABS (Cabriolet);CHF 3'500.–;131 PS;1.2002;120'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'747 cm3 Zylinder: 4 Anhängelast gebremst: 450 kg Letzte Prüfung: 28.02.2019 Aussenfarbe: rot Innenfarbe: anthrazit Türen: 2 Sitze: 2 Leergewicht: 1'135 kg Typenschein: 1FA833 Fahrzeugart: Occasion
6907317;BMW 650i Cabrio (Cabriolet);CHF 29'500.–;408 PS;10.2011;79'500 km;Benzin;Automat sequentiell;Hubraum: 4'395 cm3 Zylinder: 8 Letzte Prüfung: 16.05.2019 Aussenfarbe: silber mét. Innenfarbe: rot Türen: 2 Sitze: 4 Leergewicht: 2'015 kg Fahrzeugart: Occasion
6763501;BMW 850i (Coupé);CHF 32'000.–;300 PS;3.1991;160'010 km;Benzin;Schaltgetriebe manuell;Hubraum: 4'985 cm3 Zylinder: 12 Anhängelast gebremst: 1'600 kg Letzte Prüfung: 02.05.2019 Aussenfarbe: rot Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'820 kg Fahrgestell-Nr.: CB12078 Typenschein: X Fahrzeugart: Occasion
7341599;BMW 525d xDrive Steptronic (Limousine);CHF 16'200.–;218 PS;9.2012;197'922 km;Diesel;Automat sequentiell;Hubraum: 1'995 cm3 Zylinder: 4 Anhängelast gebremst: 2'000 kg Letzte Prüfung: 18.01.2017 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'795 kg Typenschein: 1BC396 Fahrzeugart: Occasion
7509858;BMW M5 (Limousine);CHF 19'500.–;400 PS;6.2;205'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 4'941 cm3 Zylinder: 8 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 29.05.2018 Aussenfarbe: blau mét. Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'795 kg Typenschein: 1BA918 Neupreis: CHF 19'500.– Fahrzeugart: Occasion Tuning: Ja
7495612;VOLVO V90 Cross Country T6 Ocean Race AWD Geartronic (Kombi);CHF 49'900.–;310 PS;6.2018;38'000 km;Benzin;Automat sequentiell;Hubraum: 1'969 cm3 Zylinder: 4 Anhängelast gebremst: 2'400 kg Aussenfarbe: weiss Innenfarbe: weiss Türen: 5 Sitze: 5 Leergewicht: 2'014 kg Fahrzeugart: Occasion
7415359;BMW X5 xDrive 30d Pure M Sport Steptronic (SUV / Geländewagen);CHF 58'000.–;258 PS;5.2018;24'000 km;Diesel;Automat sequentiell;Hubraum: 2'993 cm3 Zylinder: 6 Anhängelast gebremst: 2'700 kg Aussenfarbe: grau mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'145 kg Neupreis: CHF 77'800.– Fahrzeugart: Occasion
7509990;MERCEDES-BENZ 2020 GLC 300 AMG Line 4Matic 9G-Tronic Neues Modell (SUV / Geländewagen);CHF 67'900.–;258 PS;9.2019;5'610 km;Mild-Hybrid Benzin/Elektro;Automat sequentiell;Hubraum: 1'991 cm3 Zylinder: 4 Anhängelast gebremst: 2'400 kg Aussenfarbe: weiss Türen: 5 Sitze: 5 Leergewicht: 2'031 kg Typenschein: 1MH952 Neupreis: CHF 86'090.– Fahrzeugart: Occasion
7258167;MERCEDES-BENZ C 350 Elégance 4Matic 7G-Tronic (Limousine);CHF 21'300.–;306 PS;5.2012;77'300 km;Benzin;Automat sequentiell;Hubraum: 3'498 cm3 Zylinder: 6 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 19.01.2018 Aussenfarbe: silber mét. Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'670 kg Fahrgestell-Nr.: WDD 204 088 1F90 9210 Typenschein: 1ME656 Fahrzeugart: Occasion
7211142;MERCEDES-BENZ C 350 Elégance 4Matic 7G-Tronic (Limousine);CHF 16'000.–;306 PS;2.2012;119'300 km;Benzin;Automat sequentiell;Hubraum: 3'498 cm3 Zylinder: 6 Anhängelast gebremst: 1'800 kg Aussenfarbe: schwarz mét. Türen: 4 Sitze: 5 Leergewicht: 1'670 kg Fahrgestell-Nr.: WDD 204 088 1A68 5652 Typenschein: 1ME656 Neupreis: CHF 82'400.– Fahrzeugart: Occasion
6051362;PORSCHE 911 930-780 (Coupé);CHF 163'000.–;287 PS;1.1987;65'500 km;Benzin;Schaltgetriebe;Hubraum: 3'258 cm3 Aussenfarbe: türkis mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Fahrzeugart: Oldtimer
6721101;PORSCHE 911 Black Edition PDK (Coupé);CHF 79'000.–;345 PS;10.2011;21'300 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 3'614 cm3 Zylinder: 6 Letzte Prüfung: 12.03.2018 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'520 kg Typenschein: 1PF430 Fahrzeugart: Occasion
5034873;PORSCHE 911 Cabrio Carrera (Cabriolet);CHF 40'000.–;325 PS;6.2005;94'000 km;Benzin;Automat;Hubraum: 3'596 cm3 Zylinder: 6 Letzte Prüfung: 13.02.2018 Aussenfarbe: weiss Innenfarbe: schwarz Türen: 2 Sitze: 2 Leergewicht: 1'675 kg Typenschein: 1PF382 Fahrzeugart: Occasion
7439418;JEEP Renegade 1.4 Turbo Limited (SUV / Geländewagen);CHF 15'000.–;140 PS;9.2018;48'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'368 cm3 Zylinder: 4 Anhängelast gebremst: 1'000 kg Aussenfarbe: schwarz mét. Türen: 5 Sitze: 5 Leergewicht: 1'585 kg Fahrzeugart: Occasion
7467011;AUDI A5 Coupé 3.0 TDI quattro (Coupé);CHF 17'500.–;239 PS;6.2011;132'000 km;Diesel;Schaltgetriebe manuell;Hubraum: 2'967 cm3 Zylinder: 6 Anhängelast gebremst: 1'900 kg Letzte Prüfung: 28.02.2020 Aussenfarbe: weiss Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'735 kg Typenschein: 1AC518 Fahrzeugart: Occasion
7508868;AUDI TT Coupé 1.8 T quattro (Coupé);CHF 4'990.–;225 PS;7.1999;179'802 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'781 cm3 Zylinder: 4 Letzte Prüfung: 25.02.2020 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 3 Sitze: 4 Leergewicht: 1'590 kg Fahrzeugart: Occasion
7501065;VW Golf 2.0 TSI GTI DSG (Limousine);CHF 23'600.–;220 PS;1.2016;93'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'984 cm3 Zylinder: 4 Anhängelast gebremst: 1'600 kg Letzte Prüfung: 04.07.2019 Aussenfarbe: schwarz Innenfarbe: mehrfarbig Türen: 5 Sitze: 5 Leergewicht: 1'572 kg Fahrgestell-Nr.: WVWZZZAUZFW271963 Typenschein: 1VE566 Fahrzeugart: Occasion
5448861;BMW M Roadster (Cabriolet);CHF 34'200.–;321 PS;7.1997;134'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 3'201 cm3 Zylinder: 6 Letzte Prüfung: 28.04.2017 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 2 Sitze: 2 Leergewicht: 1'425 kg Typenschein: 1BA856 Fahrzeugart: Occasion
4252338;MASERATI GranTurismo MC Stradale Cambiocorsa (Coupé);CHF 89'500.–;450 PS;8.2011;24'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 4'691 cm3 Zylinder: 8 Aussenfarbe: weiss Innenfarbe: schwarz Türen: 2 Sitze: 2 Leergewicht: 1'845 kg Fahrgestell-Nr.: ZAM LN4 5BO 0005 9634 Typenschein: 1MA136 Neupreis: CHF 246'000.– Fahrzeugart: Occasion
7222797;HYUNDAI iX 35 2.0 CRDi 4WD Automatic (SUV / Geländewagen);CHF 17'000.–;184 PS;9.2015;75'000 km;Diesel;Automat sequentiell;Hubraum: 1'995 cm3 Zylinder: 4 Anhängelast gebremst: 1'600 kg Letzte Prüfung: 11.09.2015 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'787 kg Fahrgestell-Nr.: TM AJU 81V DFJ 788 304 Typenschein: 1XJ108 Neupreis: CHF 42'000.– Fahrzeugart: Occasion
5449982;HUMMER H2 6.0 (Limousine);CHF 40'000.–;398 PS;4.2008;61'000 km;Benzin;Automat;Hubraum: 6'126 cm3 Aussenfarbe: schwarz Innenfarbe: orange Türen: 5 Sitze: 7 Leergewicht: 3'050 kg Fahrgestell-Nr.: 5GR GN2 380 8H1 025 53 Fahrzeugart: Occasion
6481894;OPEL Astra GTC 1.6i 16V Sport (Coupé);CHF 6'500.–;180 PS;6.2012;122'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'598 cm3 Zylinder: 4 Anhängelast gebremst: 1'450 kg Aussenfarbe: rot Innenfarbe: beige Türen: 3 Sitze: 5 Leergewicht: 1'613 kg Fahrgestell-Nr.: W0LPF2EJ5CG045794 Typenschein: 1OB635 Fahrzeugart: Occasion
7488971;OPEL Astra GTC 1.6i 16V TP Cosmo (Limousine);CHF 3'500.–;105 PS;3.2006;195'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'598 cm3 Zylinder: 4 Anhängelast gebremst: 1'200 kg Letzte Prüfung: 22.02.2019 Aussenfarbe: schwarz mét. Innenfarbe: grau Türen: 3 Sitze: 5 Leergewicht: 1'250 kg Typenschein: 1OA963 Fahrzeugart: Occasion
7500295;FERRARI 458 Italia 4.5 V8 (Coupé);CHF 152'000.–;566 PS;8.2012;38'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 4'497 cm3 Zylinder: 8 Letzte Prüfung: 05.06.2018 Aussenfarbe: rot Innenfarbe: schwarz Türen: 2 Sitze: 2 Leergewicht: 1'590 kg Fahrgestell-Nr.: ZFF67NHB0000190054 Fahrzeugart: Occasion
