listing_id,district,latitude,longitude,rooms,living_area,year_built,floor,has_balcony,has_elevator,monthly_rent_chf
LS-100245,D03,47.369797,8.527731,2.5,78.8 m2,1932.0,6,no,1,1835.0
LS-101080,D01,47.375656,8.543718,3.0,91.9 sqm,1973.0,0,yes,1,1935.0
LS-101654,D04,47.348072,8.565422,2.5,77.3 m2,1909.0,4,yes,0,2045.0
LS-100718,D04,47.356605,8.577843,4.5,127.8 m2,1919.0,1,no,0,2550.0
LS-100144,D11,47.386182,8.503389,3.0,71.8 m2,1962.0,8,no,1,1340.0
LS-100145,D05,47.35977,8.489504,3.5,66.8 m2,2009.0,2,yes,1,1425.0
LS-100090,D10,47.354938,8.512259,1.0,31.7 m2,2023.0,7,no,1,1305.0
LS-100682,D09,47.349206,8.489545,4.0,100.7 m2,1971.0,6,no,1,1425.0
LS-100310,D12,47.390298,8.549802,3.5,98.3 m2,1962.0,7,no,1,1720.0
LS-100093,D07,47.37044,8.483788,2.5,65.9 m2,1922.0,1,yes,1,1290.0
LS-102690,D03,47.35753,8.532855,2.5,56.1 m2,2009.0,8,no,1,1415.0
LS-101956,D09,47.35683,8.480304,4.0,94.7 m2,,1,no,1,1185.0
LS-100924,D07,47.372503,8.477896,3.5,115.0 m2,2007.0,3,no,1,1585.0
LS-102790,D10,47.344136,8.519451,5.0,130.7 m2,1926.0,7,no,1,2085000.0
LS-101909,D08,47.405567,8.502125,4.5,96.0 m2,1911.0,6,no,1,1515.0
LS-101035,D02,47.380425,8.50333,2.5,80.4 m2,1936.0,7,no,1,1570.0
LS-101400,D12,47.383778,8.534696,2.5,66.0 m2,1901.0,0,yes,1,1340.0
LS-102291,D03,47.369414,8.5541,3.0,74.1 m2,2005.0,7,no,1,1755.0
LS-101500,D02,47.383457,8.512385,3.0,89.5 m2,1996.0,0,yes,1,2065.0
LS-102262,D05,47.356189,8.489043,4.0,89.3 m2,1930.0,5,no,1,1645.0
LS-101468,D03,47.365944,8.547104,4.5,140.9 m2,2013.0,1,yes,0,3555.0
LS-100998,D10,47.367089,8.531454,2.5,38.4 m2,1894.0,0,no,1,860.0
LS-100853,D07,47.376773,8.460852,2.5,60.8 m2,,2,yes,1,835.0
LS-102473,D09,47.363048,8.486855,3.5,82.2 m2,1973.0,8,yes,1,1360.0
LS-102204,D11,47.386378,8.488263,3.0,82.7 m2,1929.0,7,no,1,1555.0
LS-101142,D12,47.370569,8.550619,2.0,55.0 m2,1987.0,2,yes,0,1400.0
LS-101143,D06,47.353768,8.533207,1.0,36.5 m2,1985.0,7,yes,1,925.0
LS-102274,D06,47.344867,8.510005,3.5,80.4 m2,1921.0,1,no,1,1270.0
LS-102048,D07,47.371189,8.470329,3.0,88.5 m2,1990.0,7,yes,1,1770.0
LS-100401,D08,47.398136,8.508939,2.5,74.9 m2,1906.0,5,yes,1,1455.0
LS-101103,D12,47.371941,8.54967,3.0,69.4 m2,1893.0,0,yes,0,1710.0
LS-100084,D12,47.39205,8.541398,3.0,70.0 m2,1941.0,8,no,1,1130.0
LS-102210,D11,47.390599,8.496853,3.5,101.9 m2,1976.0,-99,no,1,1930.0
LS-102932,D11,47.394214,8.498916,3.0,78.6 m2,,8,no,1,1625.0
LS-100114,D10,47.348279,8.53142,3.5,117.2 m2,1919.0,1,yes,0,1990.0
LS-102655,D12,47.376013,8.536048,4.0,113.1 m2,1948.0,4,no,0,2390.0
LS-101585,D04,47.344741,8.568069,4.0,117.0 m2,,6,yes,1,2495.0
LS-101567,D06,47.346267,8.50471,3.5,64.1 m2,,6,yes,1,1435000.0
LS-101501,D11,47.377534,8.496236,3.0,84.0 m2,1937.0,2,yes,1,1850.0
LS-101660,D05,47.359412,8.505759,3.5,128.0 sqm,,2,no,0,2485.0
LS-101556,D09,47.349473,8.472642,1.0,23.4 m2,,2,yes,1,450.0
LS-102007,D01,47.371762,8.546871,3.0,86.1 m2,2008.0,8,yes,1,2225.0
LS-100625,D03,47.354416,8.5414,3.0,79.6 m2,1964.0,5,yes,1,1730.0
LS-101885,D04,47.351392,8.569622,1.5,43.3 m2,1981.0,1,yes,0,955.0
LS-101866,D11,47.391452,8.501999,3.0,105.5 m2,1945.0,8,no,1,1740.0
LS-100952,D07,47.38151,8.479414,2.0,67.4 m2,1919.0,8,no,1,970.0
LS-102306,D10,47.344945,8.523103,1.0,54.3 m2,1971.0,4,yes,1,885.0
LS-100624,D08,47.403745,8.487706,5.5,142.2 m2,1911.0,3,no,0,2030.0
LS-100234,D04,47.344024,8.557764,4.0,99.3 m2,1894.0,1,no,1,2180.0
LS-102183,D01,47.366415,8.54336,2.0,81.2 m2,1928.0,5,no,1,1520.0
LS-102034,D04,47.348197,8.559789,3.0,80.5 m2,1917.0,4,yes,0,1690.0
LS-101826,D12,47.373942,8.542454,1.0,26.7 m2,1996.0,0,no,0,870.0
LS-102887,D10,47.353598,8.533517,5.5,114.7 m2,1918.0,8,no,1,2355.0
LS-102640,D04,47.345197,8.564716,5.5,135.1 m2,1979.0,1,no,1,3025.0
LS-101314,D01,47.36426,8.542706,4.5,134.6 m2,1898.0,3,no,0,2755.0
LS-101525,D09,47.362053,8.464328,5.0,117.7 m2,2002.0,3,yes,0,1560.0
LS-101562,D05,47.361489,8.494883,2.0,55.9 m2,1940.0,7,yes,1,1230.0
LS-101752,D12,47.381822,8.553781,2.5,47.6 m2,1967.0,-99,no,1,970.0
LS-101605,D04,47.347604,8.573941,2.0,43.2 m2,1945.0,6,yes,1,1090.0
LS-100343,D12,47.377144,8.555291,2.5,64.6 m2,1976.0,2,yes,0,1530.0
LS-102090,D02,47.377896,8.507089,3.5,129.6 m2,1920.0,8,yes,1,2630.0
LS-102341,D04,47.346774,8.557579,1.5,47.9 m2,1939.0,1,no,0,1100.0
LS-102412,D07,47.364656,8.485447,2.0,39.7 m2,1987.0,8,no,1,705.0
LS-102226,D03,47.360508,8.536922,2.0,51.4 m2,1903.0,6,yes,1,1360.0
LS-100996,D05,47.357444,8.49983,3.5,96.1 m2,1994.0,0,yes,1,1580.0
LS-102062,D07,47.368046,8.461031,3.5,63.0 m2,2018.0,3,yes,0,1485.0
LS-101110,D05,47.363659,8.486475,2.5,73.0 m2,2007.0,6,yes,1,1620.0
LS-102213,D08,47.404722,8.497311,2.5,76.6 m2,1899.0,-99,no,1,980.0
LS-101359,D04,47.350951,8.563498,1.5,29.9 m2,1938.0,2,yes,0,845.0
LS-102107,D05,47.359379,8.496804,4.0,119.7 m2,1970.0,-99,no,1,2310.0
LS-100709,D09,47.359981,8.478216,3.5,92.8 m2,1959.0,0,no,1,880.0
LS-101878,D08,47.399221,8.499387,2.0,52.2 m2,1945.0,5,yes,1,1015.0
LS-101378,D09,47.357119,8.484286,5.5,171.0 m2,,7,yes,1,2675.0
LS-100424,D09,47.357346,8.473622,2.0,55.3 m2,1959.0,6,yes,1,1030.0
LS-100292,D09,47.343908,8.492247,4.0,86.6 m2,1983.0,3,no,1,1095.0
LS-101065,D05,47.363935,8.502412,3.5,67.9 m2,2005.0,1,yes,1,1525.0
LS-102377,D07,47.365708,8.484727,5.0,116.5 m2,1970.0,6,yes,1,2005.0
LS-101638,D08,47.402938,8.497643,1.5,30.5 m2,1916.0,0,no,1,520.0
LS-102477,D09,47.360686,8.475794,3.5,62.9 m2,1908.0,8,no,1,810.0
LS-101012,D08,47.392051,8.492388,4.5,98.6 m2,1905.0,7,yes,1,1460.0
LS-102127,D02,47.375921,8.502486,2.5,76.6 m2,1908.0,8,yes,1,1420.0
LS-101717,D02,47.375421,8.502584,1.0,48.8 m2,1989.0,5,no,1,1015.0
LS-100937,D10,47.353781,8.520054,1.0,29.2 m2,,2,yes,1,455.0
LS-100834,D05,47.36516,8.491718,3.5,86.6 m2,1897.0,2,no,0,1480.0
LS-100254,D08,47.417183,8.504232,1.0,37.1 m2,1999.0,0,no,0,450.0
LS-101482,D04,47.349443,8.568862,4.5,142.7 m2,2017.0,2,no,0,3435.0
LS-101476,D06,47.334148,8.535832,3.0,65.0 m2,,5,no,1,1100.0
LS-101407,D02,47.369418,8.511214,2.0,56.2 m2,1899.0,5,no,1,1095.0
LS-102954,D05,47.353574,8.48525,1.5,44.4 m2,1998.0,5,no,1,895.0
LS-102184,D02,47.366263,8.524717,3.5,92.1 m2,2011.0,8,yes,1,2345.0
LS-100723,D02,47.376758,8.500807,4.5,104.4 m2,,7,no,1,2110.0
LS-100969,D05,47.347298,8.485634,2.0,52.0 m2,,2,no,0,1290.0
LS-100496,D12,47.376728,8.55842,3.5,95.4 m2,1997.0,4,yes,0,1965.0
LS-100950,D10,47.359689,8.516319,1.0,30.3 m2,1979.0,4,yes,1,555.0
LS-100805,D07,47.371718,8.476837,2.5,84.3 sqm,2013.0,7,no,1,1590.0
LS-101829,D07,47.367223,8.460645,3.0,54.9 m2,1905.0,4,yes,1,1050.0
LS-102177,D11,47.382072,8.491971,5.5,142.0 m2,2007.0,7,no,1,2690.0
LS-101739,D07,47.37218,8.474729,3.0,71.5 m2,1912.0,6,no,1,760.0
LS-100337,D07,47.373666,8.471276,2.0,45.1 m2,,6,yes,1,1095.0
LS-100730,D11,47.381295,8.470677,2.0,60.7 m2,1951.0,2,yes,1,775.0
LS-100608,D02,47.37691,8.496024,3.0,86.3 m2,1978.0,4,yes,1,1740.0
LS-101148,D06,47.34108,8.517649,5.0,138.3 m2,1912.0,-99,yes,1,2455.0
LS-102243,D11,47.388179,8.500375,3.5,117.3 m2,1928.0,8,yes,1,2410.0
LS-101713,D05,47.369184,8.488606,3.5,70.9 m2,1936.0,-99,no,0,1460.0
LS-102392,D10,47.35827,8.522279,1.0,26.8 m2,1968.0,1,yes,1,740.0
LS-100909,D05,47.360703,8.487191,2.0,60.0 m2,1965.0,0,yes,0,1345.0
LS-102632,D01,47.369226,8.530022,2.5,72.7 m2,1999.0,2,no,1,1430.0
LS-102151,D07,47.36608,8.469165,3.5,99.7 m2,1941.0,0,no,0,1195.0
LS-102010,D04,47.3455,8.558085,5.5,144.1 m2,1979.0,3,yes,1,3215.0
LS-102491,D02,47.383739,8.50195,3.5,95.7 m2,1897.0,8,yes,1,1765.0
LS-101810,D08,47.403396,8.489399,4.0,139.8 m2,1958.0,1,no,0,1605.0
LS-101994,D10,47.35638,8.531806,3.5,84.6 m2,2003.0,3,yes,1,1670.0
LS-100719,D03,47.376816,8.548914,3.0,94.9 m2,1935.0,6,yes,1,2425.0
LS-101569,D02,47.38237,8.510552,1.0,34.9 m2,2008.0,7,yes,1,1070.0
LS-102275,D12,47.384714,8.554337,2.0,58.8 m2,1967.0,0,no,0,885.0
LS-100434,D09,47.355379,8.460189,5.5,171.3 m2,1977.0,4,no,0,1745.0
LS-101299,D04,47.347387,8.553858,2.0,60.5 m2,1936.0,6,yes,1,1625.0
LS-102174,D04,47.346088,8.556004,2.5,63.0 m2,1997.0,0,yes,1,1470.0
LS-100405,D07,47.370793,8.476225,3.0,84.4 m2,1999.0,4,yes,1,1545.0
LS-100821,D10,47.360226,8.544473,3.5,85.2 m2,,6,yes,1,1995.0
LS-101789,D04,47.343619,8.568467,2.0,58.7 m2,1953.0,2,no,0,1145.0
LS-102956,D05,47.356047,8.489634,1.5,37.8 sqm,1951.0,8,no,1,655.0
LS-102351,D01,47.36883,8.548622,4.0,123.3 m2,1935.0,5,no,1,2405.0
LS-102315,D05,47.361865,8.495196,3.5,74.9 m2,1933.0,6,no,1,1460.0
LS-101858,D10,47.356935,8.522843,3.0,87.4 m2,2002.0,2,no,0,1650.0
LS-101557,D05,47.371587,8.485867,4.5,168.2 m2,1980.0,5,yes,1,3090.0
LS-100545,D01,47.380044,8.553578,2.5,73.5 m2,1904.0,3,no,0,1180.0
LS-100212,D10,47.355009,8.539241,3.5,89.0 m2,1965.0,2,no,0,1700.0
LS-100896,D07,47.364411,8.477948,4.5,130.8 m2,1981.0,5,no,1,2190.0
LS-101941,D04,47.356342,8.574251,3.0,71.7 m2,1984.0,7,no,1,1850.0
LS-101891,D08,47.405444,8.489032,5.0,151.2 m2,1917.0,0,no,1,2020.0
LS-100916,D12,47.381187,8.546311,5.0,151.5 m2,1969.0,0,yes,0,2935.0
LS-102723,D09,47.356836,8.479468,3.5,73.6 m2,1897.0,0,yes,1,860.0
LS-101289,D01,47.368365,8.54048,3.5,82.8 m2,2014.0,7,yes,1,1835.0
LS-100814,D04,47.346656,8.565045,2.5,74.7 m2,1898.0,7,no,1,1365.0
LS-101265,D04,47.343686,8.551468,1.5,38.8 m2,1997.0,5,no,1,1495.0
LS-100342,D06,47.354571,8.538267,4.0,109.5 m2,1905.0,1,yes,1,2405.0
LS-102597,D07,47.375667,8.479396,3.5,90.0 m2,1914.0,2,yes,1,1660.0
LS-101410,D08,47.394412,8.483171,5.0,146.1 m2,1953.0,0,yes,1,1830.0
LS-101214,D03,47.3551,8.540003,2.5,44.9 m2,1968.0,0,no,1,870.0
LS-100966,D05,47.362098,8.49884,4.5,106.0 m2,2015.0,5,no,1,2675.0
LS-101230,D03,47.366416,8.548075,4.5,109.2 m2,1912.0,4,yes,0,2835.0
LS-102343,D01,47.36532,8.554036,2.5,71.3 m2,1895.0,4,no,0,1370.0
LS-100695,D01,47.363233,8.549942,4.5,130.2 m2,1915.0,6,no,1,2560.0
LS-102121,D01,47.37551,8.544566,4.0,121.3 m2,1905.0,5,yes,1,2515.0
LS-100605,D06,47.336895,8.514542,4.5,94.9 m2,1921.0,5,no,1,1635.0
LS-100104,D12,47.386972,8.558991,1.5,37.8 m2,1929.0,8,yes,1,1015.0
LS-100645,D03,47.355396,8.534637,3.5,101.6 m2,1993.0,-99,no,1,2465.0
LS-101404,D06,47.338523,8.524201,3.5,80.8 m2,2000.0,8,yes,1,1600.0
LS-100494,D03,47.35561,8.547349,2.0,36.2 m2,1938.0,-99,yes,1,855.0
LS-102487,D04,47.350951,8.570591,2.5,63.7 m2,1971.0,0,yes,0,1315.0
LS-101019,D05,47.361789,8.489211,2.0,46.2 m2,1906.0,7,yes,1,1010.0
LS-100091,D12,47.377904,8.540008,3.0,83.6 m2,1978.0,7,no,1,1665.0
LS-101112,D03,47.363844,8.535615,3.5,95.3 m2,2016.0,3,yes,1,2895.0
LS-100908,D11,47.383252,8.485972,2.0,58.8 m2,1948.0,7,yes,1,1105.0
LS-101474,D01,47.37212,8.545803,1.5,40.1 m2,1968.0,0,no,0,450.0
LS-101741,D01,47.369145,8.548981,1.5,50.2 m2,1894.0,1,no,1,650.0
LS-102150,D10,47.350751,8.531055,1.5,57.7 m2,1915.0,4,yes,0,710.0
LS-100238,D12,47.377263,8.553308,3.0,95.8 m2,1983.0,1,no,1,2105.0
LS-100942,D08,47.398811,8.489794,4.5,144.3 m2,,1,no,0,1980.0
LS-101270,D07,47.383596,8.477235,2.5,67.4 m2,1894.0,8,no,1,1130.0
LS-100938,D09,47.359246,8.471825,4.5,116.4 m2,1915.0,0,yes,0,1415.0
LS-101424,D06,47.348677,8.514039,3.5,79.6 m2,,0,yes,1,1945.0
LS-101862,D11,47.383568,8.507318,3.5,93.4 m2,1912.0,5,no,1,2045.0
LS-101669,D04,47.343486,8.560194,4.0,119.6 m2,1897.0,4,no,0,2650.0
LS-100005,D10,47.347147,8.5285,5.5,172.4 m2,1898.0,6,yes,1,3180.0
LS-100247,D01,47.37697,8.551147,2.0,34.0 m2,1928.0,7,no,1,750.0
LS-100018,D01,47.372809,8.528772,2.0,49.3 m2,2010.0,4,yes,0,1145.0
LS-102169,D10,47.35866,8.545908,3.0,75.2 m2,,5,yes,1,2090.0
LS-101970,D05,47.358066,8.501556,4.0,75.3 m2,,6,no,1,1475.0
LS-102709,D10,47.341632,8.540374,4.5,94.9 m2,1890.0,2,yes,1,1605.0
LS-102232,D05,47.360482,8.492317,2.0,39.9 m2,2015.0,5,no,1,1425.0
LS-102322,D02,47.383621,8.507161,4.0,137.1 m2,2006.0,3,no,0,2720.0
LS-102481,D05,47.351386,8.505035,4.0,81.0 m2,1949.0,7,yes,1,1560.0
LS-100811,D03,47.369931,8.536424,1.5,47.7 m2,1990.0,5,yes,1,1225.0
LS-101300,D04,47.353919,8.564481,2.5,71.6 m2,1915.0,0,yes,1,1850.0
LS-101335,D10,47.356031,8.536431,3.0,55.9 m2,1975.0,3,no,0,860.0
LS-102942,D12,47.382111,8.539656,3.5,84.6 m2,1905.0,7,yes,1,1835.0
LS-100260,D03,47.355844,8.531218,3.0,73.2 m2,,4,yes,1,1525.0
LS-101804,D09,47.356325,8.480306,2.0,65.7 m2,1900.0,3,yes,1,915.0
LS-101570,D02,47.371457,8.517089,3.5,83.5 m2,1890.0,8,yes,1,1835.0
LS-102229,D05,47.359036,8.47319,2.5,73.2 m2,1950.0,6,no,1,1075.0
LS-100184,D02,47.380441,8.508946,4.5,164.6 m2,2012.0,5,no,1,3345.0
LS-102454,D04,47.352267,8.567827,1.0,24.1 m2,1921.0,5,no,1,695.0
LS-101743,D11,47.376621,8.508177,3.5,75.9 m2,1969.0,8,yes,1,1760.0
LS-101630,D04,47.343198,8.567476,2.0,63.6 m2,2002.0,4,yes,1,1490.0
LS-101716,D03,47.35802,8.54254,4.0,127.2 m2,1923.0,7,no,1,2915.0
LS-100520,D08,47.410989,8.508602,3.5,90.5 m2,1981.0,1,yes,1,1275.0
LS-102428,D03,47.357988,8.522178,3.5,109.6 m2,2015.0,-99,yes,1,3025.0
LS-102016,D07,47.371813,8.484613,2.0,48.1 m2,1902.0,1,yes,1,670.0
LS-101658,D12,47.375271,8.551652,4.0,107.5 m2,1990.0,1,no,1,2125.0
LS-101612,D11,47.382435,8.480401,3.5,80.9 m2,2013.0,8,yes,1,1670.0
LS-102475,D05,47.360389,8.493929,2.0,49.4 m2,2017.0,4,no,1,1645.0
LS-102126,D05,47.357467,8.484718,3.5,109.8 m2,1977.0,7,yes,1,1960.0
LS-100203,D07,47.377699,8.477337,5.5,156.0 m2,1989.0,6,yes,1,2565.0
LS-100607,D01,47.375757,8.547761,3.5,70.9 m2,2005.0,5,yes,1,1510.0
LS-100230,D10,47.358642,8.521314,3.5,100.8 m2,1912.0,4,yes,1,2000.0
LS-100331,D08,47.396137,8.499199,2.5,71.6 m2,1984.0,7,yes,1,1185.0
LS-101440,D12,47.376597,8.564267,2.5,68.2 m2,1984.0,7,yes,1,1365.0
LS-101927,D03,47.372924,8.550793,4.0,80.2 m2,1925.0,3,yes,1,2140.0
LS-101091,D11,47.372823,8.503251,4.0,106.0 m2,,0,no,0,2125.0
LS-101101,D11,47.387047,8.500252,3.0,64.8 m2,1939.0,7,yes,1,1455.0
LS-101129,D11,47.385946,8.496143,3.5,78.6 m2,1972.0,0,yes,0,1360.0
LS-100461,D11,47.375162,8.476837,2.5,71.5 m2,1942.0,1,no,1,1085.0
LS-100958,D06,47.350816,8.5233,2.0,54.2 m2,1962.0,1,no,0,1340.0
LS-101662,D09,47.360541,8.483719,2.0,57.9 m2,1963.0,4,yes,1,1050.0
LS-100559,D10,47.350508,8.51736,4.0,98.4 m2,2015.0,3,no,0,2205.0
LS-102738,D10,47.349787,8.536225,2.0,66.0 m2,1924.0,1,no,0,760.0
LS-102214,D10,47.360525,8.519023,3.0,84.4 m2,1896.0,3,yes,0,1500.0
LS-101519,D07,47.379859,8.468459,4.0,123.4 m2,1899.0,1,yes,0,1610.0
LS-102140,D12,47.382725,8.554472,3.5,106.3 m2,1926.0,4,yes,1,2230.0
LS-102941,D10,47.365807,8.535428,3.0,69.0 m2,1999.0,7,yes,1,1815.0
LS-102032,D01,47.364761,8.537858,4.5,129.1 m2,1988.0,0,yes,1,2505.0
LS-102484,D02,47.376513,8.494714,4.0,70.0 m2,,6,yes,1,1395.0
LS-102538,D07,47.37445,8.464218,5.5,129.6 m2,1977.0,5,yes,1,2245.0
LS-100699,D06,47.360624,8.51735,2.5,86.6 m2,2002.0,5,yes,1,1995.0
LS-102097,D01,47.361441,8.539327,4.5,107.1 m2,1940.0,3,no,0,2145.0
LS-102882,D03,47.367542,8.541485,1.5,45.9 m2,1923.0,6,no,1,1350.0
LS-100069,D09,47.350717,8.469632,3.5,86.1 m2,1893.0,8,yes,1,1145.0
LS-101572,D10,47.356473,8.535163,3.5,80.4 m2,1905.0,4,yes,1,1615.0
LS-100808,D10,47.355045,8.541566,4.0,127.8 m2,1975.0,4,no,1,2340.0
LS-100011,D11,47.378224,8.488686,2.5,93.4 m2,1998.0,1,yes,1,1830.0
LS-102025,D10,47.360906,8.539028,2.5,67.7 m2,2007.0,0,yes,0,1375.0
LS-102192,D08,47.398358,8.509001,2.0,60.8 m2,1959.0,1,yes,1,905.0
LS-100917,D09,47.342296,8.480465,2.5,58.1 m2,1892.0,-99,yes,1,800.0
LS-101451,D08,47.393429,8.486163,4.5,129.7 m2,1999.0,4,no,0,1825.0
LS-102687,D09,47.357993,8.485042,4.0,81.0 m2,1923.0,8,no,1,1165.0
LS-100176,D02,47.368673,8.518894,3.0,68.2 m2,1922.0,5,yes,1,1840.0
LS-100994,D12,47.379569,8.535392,1.0,20.2 m2,1903.0,1,yes,1,850.0
LS-102488,D04,47.353855,8.562671,4.5,149.1 m2,1961.0,4,yes,1,3680.0
LS-102569,D09,47.354542,8.464288,3.5,121.7 m2,1896.0,7,yes,1,1295.0
LS-101255,D01,47.362569,8.539647,2.0,70.3 m2,2001.0,2,yes,0,1450.0
LS-101664,D02,47.374584,8.509588,3.0,77.2 m2,2010.0,7,no,1,1780.0
LS-102191,D04,47.350029,8.566988,1.5,47.4 m2,1953.0,7,yes,1,1175.0
LS-102801,D06,47.343191,8.521442,1.5,40.1 m2,1971.0,6,yes,1,985.0
LS-102567,D06,47.339287,8.518161,5.0,132.9 m2,1983.0,-99,yes,1,2540.0
LS-102773,D11,47.386434,8.491806,4.5,108.4 m2,1943.0,1,no,0,1670.0
LS-101790,D10,47.363213,8.535412,1.5,40.7 m2,1894.0,4,yes,1,1150.0
LS-102476,D08,47.407426,8.494479,2.5,85.6 m2,1916.0,5,yes,1,1330.0
LS-102660,D08,47.400673,8.49496,4.5,112.8 m2,1970.0,0,yes,1,1440.0
LS-100156,D04,47.353019,8.555839,3.0,90.1 m2,1944.0,1,no,0,2200.0
LS-102587,D04,47.350039,8.571722,5.5,130.6 m2,2007.0,0,yes,0,2720.0
LS-101460,D10,47.355342,8.526698,1.5,51.6 m2,1993.0,3,yes,0,965.0
LS-102046,D03,47.358998,8.541307,4.0,90.8 m2,1914.0,6,no,1,2160.0
LS-101850,D03,47.367099,8.535557,2.0,59.8 m2,1950.0,4,no,0,1470.0
LS-102509,D07,47.371528,8.474379,2.5,57.7 m2,2007.0,7,yes,1,920.0
LS-102624,D04,47.350316,8.566324,4.5,125.8 m2,1970.0,0,yes,0,2825.0
LS-102303,D06,47.345542,8.520409,3.5,78.2 m2,1942.0,2,yes,1,1655.0
LS-102005,D12,47.376305,8.543036,2.5,80.8 m2,1965.0,7,no,1,1820.0
LS-101185,D07,47.371862,8.474486,5.0,115.6 m2,1928.0,3,yes,1,1565.0
LS-101006,D05,47.359028,8.492429,3.5,87.9 m2,1948.0,7,no,1,1850.0
LS-100560,D04,47.347767,8.570732,2.0,56.1 m2,1933.0,6,no,1,1305.0
LS-102256,D01,47.37142,8.541773,2.0,48.3 m2,1948.0,7,yes,1,1065.0
LS-100910,D05,47.357083,8.478518,2.5,60.2 m2,1900.0,7,yes,1,1215.0
LS-101311,D01,47.369152,8.559663,1.0,29.3 m2,1941.0,1,no,1,610.0
LS-102049,D09,47.358434,8.477634,2.0,69.2 m2,1943.0,8,no,1,660.0
LS-100269,D06,47.340675,8.518024,4.0,76.9 sqm,1948.0,5,yes,1,1480.0
LS-101993,D09,47.361349,8.489607,1.0,32.2 m2,1941.0,1,yes,1,465.0
LS-100265,D04,47.353834,8.582414,5.5,138.8 sqm,1934.0,5,no,1,2805.0
LS-100914,D04,47.34592,8.566089,5.5,153.6 m2,1905.0,7,yes,1,3005.0
LS-102278,D04,47.343758,8.56584,3.5,117.5 m2,1979.0,7,yes,1,2255.0
LS-102231,D07,47.357647,8.464645,2.0,66.3 m2,1901.0,2,no,0,875.0
LS-102051,D04,47.344013,8.566875,1.0,39.0 m2,1999.0,3,no,1,775.0
LS-100873,D11,47.380838,8.491284,3.5,87.9 m2,1915.0,3,yes,0,1570.0
LS-102093,D12,47.381206,8.539213,3.5,92.3 m2,,0,no,0,1815.0
LS-102446,D03,47.36105,8.536258,3.5,97.6 m2,1997.0,2,yes,1,2680000.0
LS-100475,D11,47.377294,8.500519,3.0,80.0 m2,1931.0,2,yes,1,1800.0
LS-101652,D04,47.350417,8.562704,1.0,28.8 m2,,6,yes,1,565.0
LS-101960,D11,47.385463,8.489125,2.0,73.5 m2,1980.0,8,yes,1,1435.0
LS-100045,D12,47.371202,8.55636,2.5,93.4 m2,1929.0,6,yes,1,2185.0
LS-100161,D10,47.356931,8.52173,4.5,88.4 m2,1934.0,2,no,1,2000.0
LS-102775,D09,47.353678,8.466498,4.0,97.3 m2,1944.0,7,yes,1,1120.0
LS-102677,D10,47.352428,8.536058,5.0,141.9 m2,1975.0,4,no,0,2525.0
LS-100288,D12,47.370969,8.547627,3.0,88.6 m2,1892.0,2,no,0,1650.0
LS-102264,D02,47.37498,8.496042,2.0,64.2 sqm,,2,no,0,1400.0
LS-101948,D11,47.381596,8.504667,2.0,71.4 m2,1928.0,3,yes,0,1475.0
LS-100575,D10,47.352304,8.542963,2.0,53.8 m2,1937.0,3,no,0,950.0
LS-100850,D01,47.375424,8.551127,2.0,79.6 m2,1957.0,5,no,1,1650.0
LS-100911,D04,47.343119,8.57916,2.0,57.8 m2,,8,no,1,1325.0
LS-101254,D09,47.356048,8.4719,5.0,100.2 m2,1953.0,1,yes,0,1150.0
LS-101833,D10,47.343923,8.532318,3.0,89.1 m2,2006.0,0,yes,1,1565.0
LS-101722,D02,47.377595,8.501237,4.5,109.5 m2,2014.0,3,no,1,1990.0
LS-102133,D04,47.343712,8.560441,2.0,48.6 m2,1975.0,1,no,0,1075.0
LS-101735,D10,47.35056,8.535958,3.0,88.8 m2,1998.0,2,no,1,1480.0
LS-100932,D06,47.34684,8.526445,5.5,130.8 m2,1917.0,4,no,0,2300.0
LS-101100,D09,47.35854,8.473039,3.5,110.1 m2,1996.0,0,yes,1,1565.0
LS-101207,D11,47.376289,8.496923,4.5,109.4 m2,2015.0,7,no,1,2520.0
LS-102295,D08,47.413569,8.496339,3.5,102.0 m2,2009.0,-99,no,1,1425.0
LS-101843,D12,47.384005,8.546139,1.0,29.9 m2,2022.0,7,no,1,1450.0
LS-101848,D05,47.353276,8.498465,2.5,65.8 m2,2013.0,3,no,0,1560.0
LS-102524,D02,47.377349,8.515427,1.5,30.9 m2,1963.0,0,yes,0,450.0
LS-101694,D11,47.373555,8.502056,3.5,118.9 m2,1941.0,6,no,1,2355.0
LS-100085,D07,47.375623,8.459644,1.0,26.5 m2,1939.0,0,no,0,450.0
LS-100469,D08,47.399406,8.48885,3.5,81.0 m2,,5,yes,1,1310.0
LS-102273,D01,47.36619,8.548397,3.0,97.7 m2,1910.0,5,no,1,1925.0
LS-102822,D01,47.373092,8.562875,4.0,75.3 m2,1982.0,7,yes,1,1455.0
LS-102379,D07,47.382518,8.47357,2.0,48.9 m2,1925.0,-99,yes,0,765.0
LS-100233,D09,47.352141,8.465892,3.0,86.3 m2,2016.0,3,no,1,1485.0
LS-102636,D08,47.392383,8.495277,2.0,56.1 m2,1967.0,1,no,1,960000.0
LS-102523,D10,47.357467,8.53765,2.5,64.3 m2,1966.0,6,yes,1,1290.0
LS-102037,D11,47.383099,8.49359,1.5,40.1 m2,1962.0,1,yes,0,760.0
LS-102647,D02,47.368946,8.50564,3.0,81.5 m2,1904.0,-99,yes,1,1495.0
