Offer_Id;Type;Price;PS;Init_Regist;Kilometer;Fuel_Type;Transmission
7509685;VW Up 1.0 BMT sound up ASG (Kleinwagen);CHF 11'700.–;75 PS;9.2017;29'000 km;Benzin;Automatisiertes Schaltgetriebe
5126892;BMW 435i Coupé xDrive Sport Line Steptronic (Coupé);CHF 29'000.–;306 PS;3.2014;44'000 km;Benzin;Automat sequentiell
7474423;BMW 435i Coupé xDrive Steptronic (Coupé);CHF 32'500.–;306 PS;12.2014;51'000 km;Benzin;Automat sequentiell
7435070;BMW 435i Coupé xDrive Steptronic (Coupé);CHF 35'900.–;306 PS;10.2013;98'000 km;Benzin;Automat sequentiell
7504689;VW Golf 1.2 TSI R-Line Design (Limousine);CHF 14'990.–;105 PS;4.2014;59'000 km;Benzin;Schaltgetriebe manuell
7467690;ALFA ROMEO Spider 2.0 TS 16V (Cabriolet);CHF 2'300.–;155 PS;5.1999;173'660 km;Benzin;Schaltgetriebe manuell
6324043;CITROEN C4 Picasso 1.6 BlueHDi Feel Edition (Kompaktvan / Minivan);CHF 16'800.–;120 PS;12.2017;29'000 km;Diesel;Schaltgetriebe manuell
7507812;LAND ROVER Discovery Sport 2.0 TD4 HSE AT9 (SUV / Geländewagen);CHF 28'000.–;180 PS;1.2016;53'000 km;Diesel;Automat sequentiell
7058957;TRIUMPH TR4A IRS (Cabriolet);CHF 39'900.–;104 PS;12.1965;96'100 km;Benzin;Schaltgetriebe manuell
7493432;MITSUBISHI Galant 2.5 V6 24V Edition (Kombi);CHF 1'500.–;161 PS;7.2003;105'000 km;Benzin;Automat
7336212;HYUNDAI i10 1.2 Vertex (Kleinwagen);CHF 7'900.–;87 PS;5.2015;30'000 km;Benzin;Schaltgetriebe manuell
7474790;SAAB 9-3 2.8T V6 Aero (Limousine);CHF 10'300.–;250 PS;6.2006;224'000 km;Benzin;Automat
7508417;SAAB 9-3 2.8T V6 X XWD (Kombi);CHF 23'900.–;280 PS;4.2008;127'000 km;Benzin;Schaltgetriebe manuell
7464247;MASERATI Levante S 3.0V6 GranSport Automatica (SUV / Geländewagen);CHF 89'500.–;430 PS;3.2019;16'014 km;Benzin;Automat sequentiell
7056906;BMW 635d Steptronic (Cabriolet);CHF 22'900.–;286 PS;1.201;97'000 km;Diesel;Automat
6785674;PORSCHE 911 Carrera 4 Cabrio (Cabriolet);CHF 66'000.–;272 PS;7.1995;70'000 km;Benzin;Schaltgetriebe manuell
5774149;PORSCHE 911 Carrera 4 Cabrio (Cabriolet);CHF 57'438.–;272 PS;4.1995;191'000 km;Benzin;Schaltgetriebe manuell
7508136;VOLVO XC90 D5 AWD R-Design Geartronic (SUV / Geländewagen);CHF 69'900.–;235 PS;4.2019;14'500 km;Diesel;Automat sequentiell
7466927;VOLVO XC90 D5 AWD R-Design Geartronic (SUV / Geländewagen);CHF 26'900.–;200 PS;9.2014;61'000 km;Diesel;Automat sequentiell
7465712;VOLVO XC90 D5 AWD R-Design Geartronic (SUV / Geländewagen);CHF 64'500.–;235 PS;2.2019;27'500 km;Diesel;Automat sequentiell
7495920;SEAT Leon 2.0 TSI Cupra R-Evolution (Limousine);CHF 13'900.–;265 PS;4.2013;82'000 km;Benzin;Schaltgetriebe manuell
7502225;FIAT 595 1.4 16V Turbo Abarth Turismo (Kleinwagen);CHF 16'900.–;160 PS;9.2017;17'350 km;Benzin;Schaltgetriebe manuell
6924140;JAGUAR XKR 4.2 V8 SC (Cabriolet);CHF 34'500.–;420 PS;12.2006;56'000 km;Benzin;Automat sequentiell
7346450;BMW 628 (Coupé);CHF 17'700.–;184 PS;9.1981;85'500 km;Benzin;Schaltgetriebe
6776233;AUDI A1 2.0 TFSI Limited Edition quattro (Kleinwagen);CHF 36'800.–;256 PS;8.2012;34'000 km;Benzin;Schaltgetriebe manuell
7468133;BMW 630i Steptronic (Cabriolet);CHF 19'500.–;272 PS;4.2008;119'900 km;Benzin;Automat sequentiell
7454978;BMW 630i Steptronic (Coupé);CHF 13'900.–;272 PS;11.201;176'000 km;Benzin;Automat sequentiell
6930015;RENAULT 4-CV R1062 (Limousine);CHF 13'900.–;18 PS;1.1958;22'500 km;Benzin;Schaltgetriebe manuell
7197388;SAAB 9-4X (SUV / Geländewagen);CHF 32'500.–;265 PS;7.2011;118'000 km;Benzin;Automat
7485603;MERCEDES-BENZ A 200 AMG Line 7G-DCT (Limousine);CHF 39'500.–;163 PS;10.2018;33'500 km;Benzin;Automatisiertes Schaltgetriebe
6529035;ALFA ROMEO Spider 2.0 (Veloce) (Cabriolet);CHF 19'900.–;128 PS;7.1982;39'000 km;Benzin;Schaltgetriebe manuell
7437144;ALFA ROMEO Spider 2.0 Q.Verde (Cabriolet);CHF 20'500.–;128 PS;1.1986;106'000 km;Benzin;Schaltgetriebe manuell
7158891;BMW 328i GT xDrive Modern Line Steptronic (Limousine);CHF 23'500.–;245 PS;7.2013;87'000 km;Benzin;Automat sequentiell
7411282;BMW 435i Cabriolet Sport Line Steptronic (Cabriolet);CHF 27'000.–;306 PS;8.2014;107'000 km;Benzin;Automat sequentiell
7427607;PORSCHE Cayenne Diesel Platinum Edition (SUV / Geländewagen);CHF 49'900.–;239 PS;2.2017;47'100 km;Diesel;Automat sequentiell
7296430;VOLVO XC60 2.4D Kinetic (SUV / Geländewagen);CHF 6'200.–;175 PS;3.201;216'000 km;Diesel;Schaltgetriebe manuell
7490417;VOLVO XC60 2.4D Summum (SUV / Geländewagen);CHF 9'000.–;175 PS;11.2009;150'000 km;Diesel;Schaltgetriebe manuell
7477355;BMW X2 xDrive 20d M Sport X Steptronic (SUV / Geländewagen);CHF 43'000.–;190 PS;3.2019;28'500 km;Diesel;Automat sequentiell
7348470;AUDI RS3 Sportback 2.5 TSI quattro S-tronic (Limousine);CHF 61'900.–;400 PS;6.2019;11'500 km;Benzin;Automatisiertes Schaltgetriebe
7489042;VW Tiguan Allspace 2.0TSI Highline 4Motion DSG (SUV / Geländewagen);CHF 42'900.–;180 PS;6.2018;32'000 km;Benzin;Automatisiertes Schaltgetriebe
6401584;VW Golf 1.4 TSI Comfortline (Limousine);CHF 5'800.–;122 PS;7.2008;145'000 km;Benzin;Schaltgetriebe manuell
7442521;VW Golf 1.4 TSI Comfortline Black&White DSG (Limousine);CHF 22'000.–;125 PS;2.2018;63'000 km;Benzin;Automatisiertes Schaltgetriebe
7462062;BMW 650i Gran Coupé xDrive (Coupé);CHF 33'500.–;450 PS;7.2012;73'500 km;Benzin;Automat sequentiell
7367595;BMW 540i xDrive Touring Sport Line Steptronic (Kombi);CHF 50'900.–;340 PS;10.2017;63'575 km;Benzin;Automat sequentiell
6691424;BMW 540i xDrive Touring Sport Line Steptronic (Kombi);CHF 49'990.–;340 PS;10.2017;54'000 km;Benzin;Automat sequentiell
7395998;LEXUS NX 300h F-Sport E-Four Automatic (SUV / Geländewagen);CHF 31'500.–;197 PS;9.2015;57'000 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos
7464611;BMW X5 xDrive M50d Steptronic (SUV / Geländewagen);CHF 28'500.–;381 PS;12.2012;97'000 km;Diesel;Automat sequentiell
7462124;BMW X5 xDrive M50d Steptronic (SUV / Geländewagen);CHF 39'850.–;381 PS;4.2015;105'000 km;Diesel;Automat sequentiell
5554661;FERRARI 575M (Coupé);CHF 75'000.–;517 PS;5.2002;60'828 km;Benzin;Automatisiertes Schaltgetriebe
7265485;FERRARI 575M GTC Version (Coupé);CHF 115'000.–;517 PS;11.2002;41'500 km;Benzin;Schaltgetriebe manuell
7192747;PEUGEOT 206 CC 2.0 16V Roland Garros (Cabriolet);CHF 1'875.–;136 PS;9.2002;233'400 km;Benzin;Schaltgetriebe manuell
7430352;PORSCHE 911 Carrera Targa (Cabriolet);CHF 79'800.–;231 PS;6.1985;79'888 km;Benzin;Schaltgetriebe manuell
4714712;PORSCHE 911 Carrera 4 (Coupé);CHF 62'000.–;250 PS;8.1989;158'000 km;Benzin;Schaltgetriebe manuell
7465713;KIA Rio 1.4 CRDi Trend (Kleinwagen);CHF 6'900.–;90 PS;2.2015;60'000 km;Diesel;Schaltgetriebe manuell
7509263;CADILLAC Seville 4.9 Sedan (Limousine);CHF 2'950.–;204 PS;8.1993;125'000 km;Benzin;Automat
7502994;SUBARU Impreza 2.0 Turbo 4WD WRX (Limousine);CHF 7'000.–;218 PS;1.2001;201'200 km;Benzin;Schaltgetriebe manuell
7289971;SUBARU Impreza 2.0 Turbo 4WD WRX STI (Limousine);CHF 21'900.–;265 PS;6.2004;103'500 km;Benzin;Schaltgetriebe manuell
7477513;HONDA CR-V 2.2 i-CTDi 4WD Executive (SUV / Geländewagen);CHF 7'500.–;140 PS;3.2009;141'000 km;Diesel;Schaltgetriebe manuell
7458405;AUDI A7 Sportback 3.0 BiTDI quattro compet. S-tronic (Limousine);CHF 40'900.–;326 PS;2.2017;84'000 km;Diesel;Automat sequentiell
7456921;AUDI A7 Sportback 3.0 BiTDI quattro compet. S-tronic (Limousine);CHF 52'280.–;326 PS;2.2016;43'000 km;Diesel;Automat sequentiell
6877047;LOTUS Exige S (Cabriolet);CHF 74'000.–;350 PS;8.2013;23'500 km;Benzin;Schaltgetriebe manuell
7509440;SUZUKI Samurai Cabrio (SUV / Geländewagen);CHF 6'100.–;64 PS;9.1989;90'000 km;Benzin;Schaltgetriebe manuell
6845536;BMW 420d Coupé xDrive Sport Line Steptronic (Coupé);CHF 25'900.–;184 PS;12.2014;47'400 km;Diesel;Automat sequentiell
7484164;RENAULT Mégane C-C 2.0 16V Privilège Luxe (Cabriolet);CHF 1'490.–;135 PS;7.2004;212'000 km;Benzin;Schaltgetriebe manuell
5771697;AUDI A3 Cabriolet 2.0 TFSI Ambition S-tronic (Cabriolet);CHF 13'000.–;200 PS;6.2008;61'000 km;Benzin;Automatisiertes Schaltgetriebe
7486845;MERCEDES-BENZ C 220 CDI Elégance Automatic (Limousine);CHF 7'800.–;170 PS;11.2008;171'000 km;Diesel;Automat sequentiell
6502416;AUDI RS6 Avant 4.0 TFSI V8 quattro Tiptronic (Kombi);CHF 74'900.–;666 PS;6.2015;39'000 km;Benzin;Automat sequentiell
7485813;AUDI RS6 Avant 4.0 TFSI V8 quattro (Kombi);CHF 178'000.–;600 PS;Neu;250 km;Mild-Hybrid Benzin/Elektro;Automat sequentiell
2212922;FIAT 509 A (Limousine);CHF 35'000.–;22 PS;5.1929;53'700 km;Benzin;Schaltgetriebe manuell
7500325;HONDA Jazz 1.4i ES (Kleinwagen);CHF 3'000.–;83 PS;10.2005;136'954 km;Benzin;Schaltgetriebe manuell
7358485;MERCEDES-BENZ GLC 350 e 4Matic 7G-Tronic (SUV / Geländewagen);CHF 48'500.–;320 PS;11.2017;35'000 km;Plug-in-Hybrid Benzin/Elektro;Automat sequentiell
7509259;AUDI A3 1.4 TFSI Attraction (Limousine);CHF 16'900.–;150 PS;9.2014;46'950 km;Benzin;Schaltgetriebe manuell
7488708;MERCEDES-BENZ C 220 CDI BlueEff. Edition Avantgarde 7G-Tronic (Limousine);CHF 16'000.–;170 PS;6.2013;123'000 km;Diesel;Automat sequentiell
7327191;HYUNDAI Tucson 2.0 CRDi VGT Style 4WD (SUV / Geländewagen);CHF 4'000.–;140 PS;5.2007;160'500 km;Diesel;Schaltgetriebe manuell
7425403;MERCEDES-BENZ CLS 55 AMG Automatic (Limousine);CHF 16'000.–;476 PS;8.2005;220'000 km;Benzin;Automat sequentiell
7473594;MERCEDES-BENZ CLS 63 AMG 7G-Tronic (Limousine);CHF 35'800.–;515 PS;8.2009;52'700 km;Benzin;Automat sequentiell
7432444;MERCEDES-BENZ CLS 63 AMG 7G-Tronic (Limousine);CHF 20'990.–;515 PS;10.2007;95'000 km;Benzin;Automat sequentiell
7429165;MERCEDES-BENZ AMG GT Roadster Speedshift DCT (Cabriolet);CHF 119'000.–;476 PS;5.2018;8'500 km;Benzin;Automatisiertes Schaltgetriebe
7488657;AUDI S4 Avant 3.0 TFSI quattro tiptronic (Kombi);CHF 48'500.–;354 PS;3.2018;43'000 km;Benzin;Automat sequentiell
7477931;AUDI S4 Avant 3.0 TFSI quattro tiptronic (Kombi);CHF 43'000.–;354 PS;2.2017;47'800 km;Benzin;Automat sequentiell
7471173;AUDI S4 Avant 3.0 TFSI quattro tiptronic (Kombi);CHF 46'000.–;354 PS;12.2016;86'000 km;Benzin;Automat sequentiell
6932577;LAND ROVER Discovery Sport 2.0 TD4 HSE Luxury AT9 (SUV / Geländewagen);CHF 30'900.–;180 PS;10.2015;51'000 km;Diesel;Automat sequentiell
7234067;LAND ROVER Discovery Sport 2.0 TD4 Pure (SUV / Geländewagen);CHF 30'900.–;150 PS;6.2016;24'500 km;Diesel;Schaltgetriebe manuell
5003585;CHEVROLET Corvette 5.7 LS1 Convertible B (Cabriolet);CHF 19'500.–;344 PS;4.2;105'000 km;Benzin;Automat
7489539;BMW X6 xDrive 40d Steptronic (SUV / Geländewagen);CHF 30'000.–;306 PS;8.2013;110'000 km;Diesel;Automat sequentiell
7395188;PORSCHE 911 Turbo S Cabrio PDK (Cabriolet);CHF 135'500.–;560 PS;4.2014;86'000 km;Benzin;Automatisiertes Schaltgetriebe
7187787;PORSCHE 911 Turbo S Cabrio PDK (Cabriolet);CHF 127'400.–;560 PS;4.2014;49'500 km;Benzin;Automatisiertes Schaltgetriebe
7474475;AUDI A4 Avant 2.0 TDI quattro (Kombi);CHF 9'000.–;143 PS;9.201;165'000 km;Diesel;Schaltgetriebe manuell
7397219;MERCEDES-BENZ A 45 AMG Yellow Night Edition 4Matic 7G-DCT (Limousine);CHF 48'500.–;381 PS;10.2017;22'100 km;Benzin;Automatisiertes Schaltgetriebe
7229736;FIAT Abarth 695 Tributo Ferrari (Limousine);CHF 37'500.–;180 PS;10.201;5'500 km;Benzin;Automat sequentiell
7199036;FIAT Abarth SE-033 Formula 2000 (Cabriolet);CHF 45'000.–;132 PS;2.198;10 km;Benzin;Schaltgetriebe manuell
7486360;NISSAN Leaf Tekna(incl.battery) (Kombi);CHF 32'500.–;150 PS;2.2019;15'000 km;Elektro;Automat stufenlos
7509985;AUDI A4 Avant 2.0 TFSI multitronic (Kombi);CHF 8'500.–;211 PS;3.2009;124'000 km;Benzin;Automat stufenlos, sequentiell
7415333;LAND ROVER Range Rover Evoque 2.2 TD4 Pure AT6 (SUV / Geländewagen);CHF 22'999.–;150 PS;10.2012;54'000 km;Diesel;Automat sequentiell
7489100;LAND ROVER Range Rover Evoque 2.2 TD4 Pure AT9 (SUV / Geländewagen);CHF 24'900.–;150 PS;6.2014;47'000 km;Diesel;Automat sequentiell
7198720;LAND ROVER Range Rover Evoque 2.2 TD4 Pure AT9 (SUV / Geländewagen);CHF 18'900.–;150 PS;1.2014;129'000 km;Diesel;Automat sequentiell
7492232;SMART fortwo twinmatic (Kleinwagen);CHF 9'500.–;71 PS;1.2016;28'800 km;Benzin;Automatisiertes Schaltgetriebe
7385877;OPEL Astra 1.4i Turbo Excellence Automatic (Limousine);CHF 16'800.–;150 PS;2.2017;26'000 km;Benzin;Automat sequentiell
7249293;OPEL Astra 1.4i Turbo Excellence Automatic (Limousine);CHF 18'000.–;150 PS;1.2019;10'800 km;Benzin;Automat sequentiell
7153136;MINI Cooper John Cooper Works Cabriolet (Cabriolet);CHF 13'900.–;211 PS;5.2009;108'000 km;Benzin;Schaltgetriebe manuell
5272511;AUDI A6 Avant 3.0 BiTDI V6 quattro tiptronic (Kombi);CHF 27'950.–;313 PS;11.2012;164'000 km;Diesel;Automat sequentiell
7489749;AUDI A6 Avant 3.0 quattro (Kombi);CHF 1'100.–;220 PS;9.2002;240'000 km;Benzin;Automat
4955213;AUDI A1 1.4 TFSI Ambition S-tronic (Kleinwagen);CHF 19'499.–;140 PS;6.2013;28'954 km;Benzin;Automatisiertes Schaltgetriebe
7173272;SEAT Alhambra 2.0 TDI Ecomotive (Kompaktvan / Minivan);CHF 4'700.–;140 PS;3.2009;232'700 km;Diesel;Schaltgetriebe manuell
4348560;ALFA ROMEO GTV 6 2.5 (Coupé);CHF 26'000.–;160 PS;3.1983;78'000 km;Benzin;Schaltgetriebe manuell
7509428;MERCEDES-BENZ A 180 Urban 7G-DCT (Limousine);CHF 16'900.–;122 PS;8.2015;73'500 km;Benzin;Automatisiertes Schaltgetriebe
7448988;MERCEDES-BENZ A 180 Urban 7G-DCT (Limousine);CHF 19'900.–;122 PS;2.2017;49'500 km;Benzin;Automatisiertes Schaltgetriebe
7481904;AUDI RS4 4.2 V8 quattro (Limousine);CHF 24'500.–;420 PS;3.2007;111'000 km;Benzin;Schaltgetriebe manuell
7489943;OPEL Corsa 1.6 Turbo OPC (Kleinwagen);CHF 16'500.–;207 PS;3.2016;10'350 km;Benzin;Schaltgetriebe manuell
7485980;OPEL Corsa 1.6 Turbo OPC (Kleinwagen);CHF 7'500.–;192 PS;11.2009;30'000 km;Benzin;Schaltgetriebe manuell
7465646;OPEL Corsa 1.6 Turbo OPC (Kleinwagen);CHF 9'850.–;192 PS;9.201;57'800 km;Benzin;Schaltgetriebe manuell
7388119;OPEL Corsa 1.6 Turbo OPC (Kleinwagen);CHF 9'000.–;207 PS;5.2016;160'000 km;Benzin;Schaltgetriebe manuell
6578117;BMW 520d xDrive Steptronic (Limousine);CHF 26'000.–;190 PS;7.2017;133'500 km;Diesel;Automat sequentiell
7509442;BMW 428i Cabriolet Sport Line Steptronic (Cabriolet);CHF 19'000.–;245 PS;6.2014;134'000 km;Benzin;Automat sequentiell
7489349;AUDI Q3 2.0 TDI quattro S-tronic (SUV / Geländewagen);CHF 16'300.–;177 PS;1.2012;110'000 km;Diesel;Automatisiertes Schaltgetriebe
7467825;AUDI Q3 2.0 TDI quattro S-tronic (SUV / Geländewagen);CHF 19'900.–;177 PS;8.2012;85'000 km;Diesel;Automatisiertes Schaltgetriebe
7509759;VW Touran 1.4 TSI Trendline DSG (Kompaktvan / Minivan);CHF 4'800.–;140 PS;7.201;165'000 km;Benzin;Automatisiertes Schaltgetriebe
7488381;VW Touran 1.4 TSI Trendline DSG (Kompaktvan / Minivan);CHF 11'999.–;140 PS;8.2013;108'000 km;Benzin;Automatisiertes Schaltgetriebe
7426941;JEEP Grand Cherokee 3.6 V6 Overland Automatic (SUV / Geländewagen);CHF 32'900.–;286 PS;12.2016;40'522 km;Benzin;Automat sequentiell
7198842;BMW 335i xDrive Coupé (Coupé);CHF 23'500.–;306 PS;11.2011;90'000 km;Benzin;Schaltgetriebe manuell
5990402;BMW 335i xDrive Coupé Steptronic (Coupé);CHF 24'600.–;306 PS;2.2011;84'000 km;Benzin;Automat
7225103;AUDI A1 1.4 TFSI Ambition S-tronic (Kleinwagen);CHF 9'300.–;122 PS;6.2011;97'000 km;Benzin;Automatisiertes Schaltgetriebe
7508822;VW Touran 1.4 TSI Highline DSG (Kompaktvan / Minivan);CHF 5'000.–;140 PS;7.2009;126'755 km;Benzin;Automatisiertes Schaltgetriebe
7463133;VW Touran 1.4 TSI Highline DSG (Kompaktvan / Minivan);CHF 8'990.–;140 PS;6.2011;115'000 km;Benzin;Automatisiertes Schaltgetriebe
6477009;BMW X5 xDrive 40d Steptronic (SUV / Geländewagen);CHF 12'500.–;306 PS;8.201;324'000 km;Diesel;Automat sequentiell
7495949;BMW X5 xDrive 40d Steptronic / M Sportpaket (SUV / Geländewagen);CHF 20'000.–;306 PS;6.2012;162'250 km;Diesel;Automat sequentiell
6215598;BENTLEY Continental GTC 6.0 (Cabriolet);CHF 71'000.–;560 PS;5.2008;65'000 km;Benzin;Automat
6895699;NISSAN GT-R 3.8 V6 Biturbo Black Edition (Coupé);CHF 89'999.–;570 PS;1.2017;28'600 km;Benzin;Automatisiertes Schaltgetriebe
7408557;LEXUS UX 250h Comfort AWD Automatic (SUV / Geländewagen);CHF 39'900.–;184 PS;5.2019;17'850 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos
7169184;PORSCHE 911 Turbo Cabrio (Cabriolet);CHF 63'000.–;420 PS;6.2004;115'000 km;Benzin;Schaltgetriebe manuell
5706577;PORSCHE 356 B 1600 Super 90 (Coupé);CHF 112'900.–;90 PS;3.1962;95'000 km;Benzin;Schaltgetriebe manuell
7449733;FORD Galaxy 2.3i 16V Ghia (Kompaktvan / Minivan);CHF 2'095.–;140 PS;1.2004;224'000 km;Benzin;Schaltgetriebe manuell
7448559;VW T3 Postbus (Kompaktvan / Minivan);CHF 7'800.–;88 PS;12.1987;265'000 km;Benzin;Automat
7096899;VW T3 Typ 2 (Bus);CHF 19'800.–;70 PS;6.1982;252'590 km;Benzin;Schaltgetriebe manuell
7308784;NISSAN Qashqai 2.0 360 XTronic CVT (SUV / Geländewagen);CHF 17'900.–;141 PS;4.2013;20'000 km;Benzin;Automat stufenlos, sequentiell
7508453;HONDA Civic 1.5i LS VTEC (Kleinwagen);CHF 2'800.–;114 PS;1.1996;164'000 km;Benzin;Schaltgetriebe manuell
6118141;AUDI RS3 2.5 TSI quattro S-tronic (Limousine);CHF 68'500.–;400 PS;3.2018;40'000 km;Benzin;Automatisiertes Schaltgetriebe
7479160;BMW M140i xDrive Steptronic (Limousine);CHF 44'800.–;340 PS;5.2018;33'000 km;Benzin;Automat sequentiell
7468050;BMW M140i xDrive Steptronic (Limousine);CHF 43'000.–;340 PS;8.2018;30'000 km;Benzin;Automat sequentiell
5474953;AUDI A4 Avant 2.0 TDI quattro S-tronic (Kombi);CHF 19'500.–;190 PS;7.2015;104'000 km;Diesel;Automatisiertes Schaltgetriebe
7466107;VW Sharan 1.4 TSI BlueMotion Technology Cup DSG (Kompaktvan / Minivan);CHF 17'900.–;150 PS;6.2014;85'200 km;Benzin;Automatisiertes Schaltgetriebe
7501351;VW Sharan 1.4 TSI BlueMotion Technology Highline DSG (Kompaktvan / Minivan);CHF 13'900.–;150 PS;4.2012;125'000 km;Benzin;Automatisiertes Schaltgetriebe
7388344;VW Sharan 1.4 TSI BlueMotion Technology Highline DSG (Kompaktvan / Minivan);CHF 18'000.–;150 PS;7.2013;95'000 km;Benzin;Automatisiertes Schaltgetriebe
7477050;VW Sharan 1.4 TSI BMT Family (Kompaktvan / Minivan);CHF 24'500.–;150 PS;12.2017;40'000 km;Benzin;Schaltgetriebe manuell
7501020;MINI Paceman Cooper S ALL4 Steptronic (SUV / Geländewagen);CHF 12'900.–;184 PS;9.2013;57'082 km;Benzin;Automat sequentiell
7477937;VOLVO V50 1.6D DRIVe Start/Stop (Kombi);CHF 4'200.–;109 PS;1.201;195'900 km;Diesel;Schaltgetriebe manuell
7503102;VOLVO V50 1.6D DRIVe Start/Stop Kinetic (Kombi);CHF 4'000.–;109 PS;1.201;200'000 km;Diesel;Schaltgetriebe manuell
7496563;PORSCHE Panamera Turbo S 4.8 PDK (Limousine);CHF 59'900.–;570 PS;9.2014;94'000 km;Benzin;Automatisiertes Schaltgetriebe
7496123;BMW 320d xDrive Touring Steptronic (Kombi);CHF 12'000.–;184 PS;3.2014;165'000 km;Diesel;Automat sequentiell
7487065;BMW 320d xDrive Touring Steptronic (Kombi);CHF 17'000.–;184 PS;9.2013;84'500 km;Diesel;Automat sequentiell
6027082;LAMBORGHINI Gallardo 5.0 V10 Coupé (Coupé);CHF 74'500.–;520 PS;6.2006;32'000 km;Benzin;Automatisiertes Schaltgetriebe
5531882;LAMBORGHINI Gallardo 5.0 V10 Coupé (Coupé);CHF 74'900.–;500 PS;1.2004;73'000 km;Benzin;Automatisiertes Schaltgetriebe
7489188;BMW 528i xDrive Steptronic (Limousine);CHF 20'900.–;245 PS;6.2013;127'900 km;Benzin;Automat sequentiell
5787868;BMW M3 Coupé (Coupé);CHF 29'000.–;420 PS;11.2007;112'500 km;Benzin;Schaltgetriebe manuell
6356371;BMW M3 Coupé DSG (Coupé);CHF 27'200.–;420 PS;7.2008;122'000 km;Benzin;Automatisiertes Schaltgetriebe
7406532;DS AUTOMOBILES DS3 1.6 THP SO Irresist. (Kleinwagen);CHF 14'500.–;156 PS;10.2014;21'600 km;Benzin;Schaltgetriebe manuell
7508173;DS AUTOMOBILES DS3 1.6 THP Sport Chic (Kleinwagen);CHF 7'800.–;156 PS;12.2011;80'500 km;Benzin;Schaltgetriebe manuell
7452134;BMW M550d xDrive Touring Steptronic (Kombi);CHF 67'900.–;400 PS;3.2018;59'000 km;Diesel;Automat sequentiell
7318098;BMW M550d xDrive Touring Steptronic (Kombi);CHF 74'500.–;400 PS;3.2018;41'000 km;Diesel;Automat sequentiell
4935064;PORSCHE Cayenne S (SUV / Geländewagen);CHF 14'700.–;400 PS;8.201;219'200 km;Benzin;Automat sequentiell
7509857;CITROEN 2CV6 Charleston (Kleinwagen);CHF 13'900.–;29 PS;8.1981;135'000 km;Benzin;Schaltgetriebe manuell
7488808;CITROEN 2CV6 Charleston (Kleinwagen);CHF 13'900.–;29 PS;11.1984;89'500 km;Benzin;Schaltgetriebe manuell
7466621;CITROEN 2CV6 Charleston (Kleinwagen);CHF 24'850.–;29 PS;6.1986;4'460 km;Benzin;Schaltgetriebe manuell
7289495;FORD Focus 1.0 SCTi Business (Limousine);CHF 13'900.–;101 PS;3.2018;19'000 km;Benzin;Schaltgetriebe manuell
7442949;BMW 325xi Touring (Kombi);CHF 4'900.–;218 PS;11.2005;255'000 km;Benzin;Automat
7509914;SAAB 9-3 2.2 TiD Arc (Limousine);CHF 2'600.–;125 PS;4.2003;211'000 km;Diesel;Schaltgetriebe manuell
7508828;SAAB 9-3 2.3i-16 Viggen (Limousine);CHF 14'900.–;265 PS;5.1999;146'500 km;Benzin;Schaltgetriebe manuell
7363606;VOLVO V60 D4 AWD Summum Geartronic (Kombi);CHF 19'000.–;181 PS;7.2015;52'000 km;Diesel;Automat
7154444;SEAT Toledo 1.4 TSI Style DSG (Limousine);CHF 8'690.–;122 PS;9.2013;129'120 km;Benzin;Automatisiertes Schaltgetriebe
7037247;BMW-ALPINA B10 3.5 BiTurbo (Limousine);CHF 63'500.–;350 PS;12.1993;142'000 km;Benzin;Schaltgetriebe manuell
7191865;BMW-ALPINA B10 4.6 Touring Switch-Tronic (Kombi);CHF 15'500.–;340 PS;3.1998;151'000 km;Benzin;Automat
7458573;FORD Ford Focus 1.6 80KW MKF Dec 2019 Winter + Summer Tyres (Kombi);CHF 3'500.–;110 PS;11.201;160'000 km;Diesel;Schaltgetriebe
7023207;AUDI RS7 Sportback 4.0 TFSI V8 quattro S-tronic (Limousine);CHF 51'500.–;560 PS;7.2014;95'000 km;Benzin;Automat sequentiell
7506628;MERCEDES-BENZ E 350 BlueTEC Avantgarde 4Matic 7G-Tronic (Kombi);CHF 22'222.–;252 PS;7.2014;171'000 km;Diesel;Automat sequentiell
7223459;MERCEDES-BENZ E 350 BlueTEC Avantgarde 4Matic 7G-Tronic (Kombi);CHF 25'900.–;252 PS;10.2013;107'000 km;Diesel;Automat sequentiell
7369763;BMW X4 xDrive 35d M Sport Steptronic (SUV / Geländewagen);CHF 36'630.–;313 PS;9.2016;84'710 km;Diesel;Automat sequentiell
7372156;VW Golf Variant 1800 Rolling Stones (Kombi);CHF 160.–;90 PS;10.1995;217'650 km;Benzin;Schaltgetriebe manuell
7465980;AUDI Q3 2.0 TFSI quattro S-tronic (SUV / Geländewagen);CHF 21'900.–;211 PS;1.2013;105'000 km;Benzin;Automatisiertes Schaltgetriebe
7493703;BMW 335xi Touring (Kombi);CHF 6'000.–;306 PS;10.2007;259'000 km;Benzin;Schaltgetriebe manuell
7477821;VW Sharan 2.0 TDI BMT Comfortline 4Motion (Kompaktvan / Minivan);CHF 10'900.–;140 PS;8.2011;179'000 km;Diesel;Schaltgetriebe manuell
7496659;MINI One (Kleinwagen);CHF 3'900.–;95 PS;3.2009;162'000 km;Benzin;Schaltgetriebe manuell
