web-scrape,address_ra,datetime,rooms,area,luxurious,price_per_,lat,lon,UUID,DATUM_AEND,DATUM_ERST,ERSTELL_J,ERSTELL_M,REVISION_J,REVISION_M,GRUND_AEND,HERKUNFT,HERKUNFT_J,HERKUNFT_M,OBJEKTART,BEZIRKSNUM,SEE_FLAECH,REVISION_Q,NAME,KANTONSNUM,ICC,EINWOHNERZ,BFS_NUMMER,GEM_TEIL,GEM_FLAECH,SHN
1693998364-890,"Heerenschürlistrasse 1, 8051 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,92.000000000000000,"0",31.920000000000002,47.400348663330078,8.590806007385254,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998364-891,"Hegistr. 41e, 8404 Winterthur, ZH",2023/09/06 15:10:34.000,4.500000000000000,104.000000000000000,"0",21.920000000000002,47.503929138183594,8.756109237670898,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998364-892,"Hofwiesenstrasse 232, 8057 Zürich, ZH",2023/09/06 15:10:34.000,2.000000000000000,52.000000000000000,"0",32.500000000000000,47.403823852539062,8.536986351013184,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998364-893,"Schellerstrasse 23, 8620 Wetzikon ZH, ZH",2023/09/06 15:10:34.000,3.500000000000000,83.000000000000000,"0",23.129999999999999,47.321720123291016,8.785868644714355,{22A7EA7A-3691-485D-B52B-D9BB60394052},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Wetzikon (ZH),"1",CH,"24809","121","0",1681.000000000000000,CH01050121
1693998364-894,"Feldstrasse 46, 8004 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,22.000000000000000,"0",78.180000000000007,47.376285552978509,8.521571159362795,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998364-895,"Einsiedlerstrasse 29, 8810 Horgen, ZH",2023/09/06 15:10:34.000,3.000000000000000,59.000000000000000,"0",28.020000000000000,47.267345428466797,8.585040092468262,{F221BE86-F247-4E4E-A6EE-409AA98F7D6E},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Horgen,"1",CH,"22665","295","0",3083.000000000000000,CH01060295
1693998364-896,"Langenmattstrasse 14, 8617 Mönchaltorf, ZH",2023/09/06 15:10:34.000,4.500000000000000,98.000000000000000,"0",19.899999999999999,47.315971374511719,8.719728469848635,{90531B86-5B09-4808-BE34-085D38B7F256},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Mönchaltorf,"1",CH,"3769","196","1",759.000000000000000,CH01090196
1693998364-897,"Eggbühlstrasse 26, 8050 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,63.000000000000000,"0",46.030000000000001,47.416397094726562,8.542954444885254,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998364-898,"Pfruendhofstrasse 54, 8910 Affoltern am Albis, ZH",2023/09/06 15:10:34.000,3.500000000000000,80.000000000000000,"0",26.109999999999999,47.276775360107422,8.455918312072754,{64391164-AD70-40D0-B5FB-C7C7745E4CAD},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"101",,2019_Aufbau,Affoltern am Albis,"1",CH,"12229","2","0",1059.000000000000000,CH01010002
1693998364-899,"Weizackerstrasse 3, 8405 Winterthur, ZH",2023/09/06 15:10:34.000,2.500000000000000,75.000000000000000,"0",26.530000000000001,47.479965209960938,8.766390800476074,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998364-900,"Brandstr. 11b, 8340 Hinwil, ZH",2023/09/06 15:10:34.000,3.500000000000000,104.000000000000000,"0",20.050000000000001,47.295612335205078,8.840464591979980,{5BB501E6-1791-4AB4-9835-D96A85346794},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Hinwil,"1",CH,"11138","117","0",2228.000000000000000,CH01050117
1693998364-901,"Goldschlägiplatz 1, 8952 Schlieren, ZH",2023/09/06 15:10:34.000,2.500000000000000,57.000000000000000,"0",33.299999999999997,47.400306701660163,8.440872192382812,{A9664947-654E-4EE8-9945-B419E3767381},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"111",,2019_Aufbau,Schlieren,"1",CH,"18736","247","0",659.000000000000000,CH01110247
1693998364-902,"Vulkanstrasse 110a, 8048 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,61.000000000000000,"0",38.850000000000001,47.393440246582031,8.485149383544922,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998364-903,"Breitestrasse 9, 8427 Freienstein, ZH",2023/09/06 15:10:34.000,4.500000000000000,164.000000000000000,"0",17.870000000000001,47.533031463623047,8.583894729614258,{5EB3C0CE-D3F8-44A3-BE0B-C25E170C5D14},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Freienstein-Teufen,"1",CH,"2371","57","0",840.000000000000000,CH01030057
1693998364-904,"Am Pfisterhölzli 17, 8606 Greifensee, ZH",2023/09/06 15:10:34.000,5.000000000000000,94.000000000000000,"0",19.789999999999999,47.364562988281250,8.690103530883791,{C6B5BE27-892A-4EB9-B220-2D897609E009},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Greifensee,"1",CH,"5358","194","0",227.000000000000000,CH01090194
1693998364-905,"Alte Poststr. 7, 8172 Niederglatt ZH, ZH",2023/09/06 15:10:34.000,5.500000000000000,170.000000000000000,"0",17.410000000000000,47.490634918212891,8.502139091491699,{103D9CD3-8B95-464D-BB7D-47101B816A11},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"104",,2019_Aufbau,Niederglatt,"1",CH,"4954","89","0",360.000000000000000,CH01040089
1693998364-906,"Wilstrasse 19, 8610 Uster, ZH",2023/09/06 15:10:34.000,3.500000000000000,66.000000000000000,"0",23.760000000000002,47.348476409912109,8.710393905639648,{1BF2A8D3-5429-477C-8BA1-AAC0D53216F6},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Uster,"1",CH,"34722","198","0",2849.000000000000000,CH01090198
1693998364-907,"Aronenweg 11, 8618 Oetwil am See, ZH",2023/09/06 15:10:34.000,4.500000000000000,90.000000000000000,"0",22.670000000000002,47.276054382324219,8.718195915222168,{0A84A414-5498-4996-8B83-978821C67A09},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",,2019_Aufbau,Oetwil am See,"1",CH,"4817","157","0",611.000000000000000,CH01070157
1693998364-908,"Länggenstrasse 18, 8184 Bachenbülach, ZH",2023/09/06 15:10:34.000,4.500000000000000,117.000000000000000,"0",21.920000000000002,47.504020690917969,8.543021202087402,{9E882C2D-8673-402B-956D-DE5FD51CA060},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Bachenbülach,"1",CH,"4165","51","0",431.000000000000000,CH01030051
1693998364-909,"Else-Züblin-Strasse 77, 8404 Winterthur, ZH",2023/09/06 15:10:34.000,3.500000000000000,94.000000000000000,"0",23.870000000000001,47.503120422363281,8.763753890991213,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998364-910,"Hummelackerstr. 29, 8106 Adlikon b. Regensdorf, ZH",2023/09/06 15:10:34.000,4.500000000000000,116.000000000000000,"0",17.670000000000002,47.452033996582031,8.464168548583984,{6E3569C1-3C7A-4878-A383-EFADA17F7EB0},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"104",,2019_Aufbau,Regensdorf,"1",CH,"18457","96","0",1462.000000000000000,CH01040096
1693998364-911,"Bauherrenstrasse 11, 8049 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,86.000000000000000,"0",38.259999999999998,47.399421691894531,8.500960350036623,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998364-912,"Feldweg 8, 8623 Wetzikon ZH, ZH",2023/09/06 15:10:34.000,3.000000000000000,63.000000000000000,"0",26.980000000000000,47.331783294677734,8.807315826416016,{22A7EA7A-3691-485D-B52B-D9BB60394052},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Wetzikon (ZH),"1",CH,"24809","121","0",1681.000000000000000,CH01050121
1693998369-913,"Zollikerstrasse 164, 8008 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,70.000000000000000,"0",42.710000000000001,47.354106903076165,8.561359405517578,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998369-914,"Alte Dorfstrasse 17, 8487 Zell ZH, ZH",2023/09/06 15:10:34.000,3.500000000000000,70.000000000000000,"0",26.500000000000000,47.446743011474609,8.823725700378418,{FBE43BD5-25D0-454D-8938-919657909F15},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Zell (ZH),"1",CH,"6032","231","0",1297.000000000000000,CH01100231
1693998369-915,"Churfirstenstrasse 16, 8304 Wallisellen, ZH",2023/09/06 15:10:34.000,4.500000000000000,147.000000000000000,"0",27.070000000000000,47.410556793212891,8.604314804077148,{6F4C55F3-B892-4E09-BB9C-5036503198E5},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Wallisellen,"1",CH,"16324","69","0",642.000000000000000,CH01030069
1693998369-916,"Feldistrasse 6, 8479 Altikon, ZH",2023/09/06 15:10:34.000,3.500000000000000,95.000000000000000,"0",20.420000000000002,47.573375701904297,8.782827377319336,{58CF46F7-E980-4922-B8AA-EF4B4F2FF10A},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Altikon,"1",CH,"706","211","0",770.000000000000000,CH01100211
1693998369-918,"Dorfstrasse 89, 8805 Richterswil, ZH",2023/09/06 15:10:34.000,2.500000000000000,80.000000000000000,"1",37.500000000000000,47.211406707763672,8.702977180480959,{CB7EA0DD-6122-4339-959E-FE2AC1322FFC},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Richterswil,"1",CH,"13513","138","0",753.000000000000000,CH01060138
1693998369-919,"Oberalbis 10, 8915 Hausen am Albis, ZH",2023/09/06 15:10:34.000,5.500000000000000,175.000000000000000,"0",21.260000000000002,47.252140045166016,8.530310630798340,{DE57B97A-7C70-4D82-819B-91612A0B84CF},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"101",,2019_Aufbau,Hausen am Albis,"1",CH,"3701","4","0",1360.000000000000000,CH01010004
1693998369-920,"Badenerstrasse 17a, 8104 Weiningen ZH, ZH",2023/09/06 15:10:34.000,3.500000000000000,80.000000000000000,"0",22.750000000000000,47.418895721435547,8.432320594787598,{735E7BA6-2313-4948-B2C1-44550C143EF8},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"111",,2019_Aufbau,Weiningen (ZH),"1",CH,"4832","251","0",537.000000000000000,CH01110251
1693998369-921,"Berninastrasse 57, 8057 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,100.000000000000000,"0",32.500000000000000,47.404060363769531,8.545023918151855,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998369-922,"8404 Reutlingen (Winterthur), ZH",2023/09/06 15:10:34.000,4.500000000000000,167.000000000000000,"0",14.910000000000000,47.520515441894531,8.748947143554688,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998369-923,"8907 Wettswil, ZH",2023/09/06 15:10:34.000,4.500000000000000,108.000000000000000,"0",23.520000000000000,47.331672668457031,8.475844383239746,{6F9A897D-BD38-4898-9A98-524B30324314},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"101",,2019_Aufbau,Wettswil am Albis,"1",CH,"5188","14","0",377.000000000000000,CH01010014
1693998369-924,"Anemonenstrasse 30, 8953 Dietikon, ZH",2023/09/06 15:10:34.000,4.500000000000000,125.000000000000000,"0",26.399999999999999,47.394989013671875,8.402688980102541,{BBB0262D-7930-4DF7-BF4C-CE1EC76DEECA},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"111",,2019_Aufbau,Dietikon,"1",CH,"27265","243","0",934.000000000000000,CH01110243
1693998369-925,"Kreuzstrasse 11, 8180 Bülach, ZH",2023/09/06 15:10:34.000,4.500000000000000,116.000000000000000,"0",27.500000000000000,47.519565582275391,8.541257858276367,{4087FB8A-B59F-4C71-94B7-96A6452D9516},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Bülach,"1",CH,"20447","53","0",1609.000000000000000,CH01030053
1693998369-926,"Dorfstrasse 2, 8309 Nürensdorf, ZH",2023/09/06 15:10:34.000,6.500000000000000,863.000000000000000,"0",5.210000000000000,47.458389282226562,8.638628959655762,{92756E33-9426-48D3-9634-C93A7D181EF4},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Nürensdorf,"1",CH,"5629","64","0",1004.000000000000000,CH01030064
1693998369-927,"Untere Zäune 20, 8001 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,80.000000000000000,"0",39.380000000000003,47.371784210205078,8.545750617980959,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998369-931,"Brandgrubenstrasse 23, 8610 Uster, ZH",2023/09/06 15:10:34.000,3.000000000000000,58.000000000000000,"0",28.100000000000001,47.354293823242188,8.710342407226562,{1BF2A8D3-5429-477C-8BA1-AAC0D53216F6},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Uster,"1",CH,"34722","198","0",2849.000000000000000,CH01090198
1693998369-932,"Hauptstrasse 1d, 8544 Attikon, ZH",2023/09/06 15:10:34.000,4.500000000000000,121.000000000000000,"0",24.960000000000001,47.536087036132812,8.795804023742676,{BD9E3C58-589E-4972-B80E-20B4F4EC5DE3},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Wiesendangen,"1",CH,"6521","298","0",1917.000000000000000,CH01100298
1693998369-933,"Lochäckerstrasse 12, 8302 Kloten, ZH",2023/09/06 15:10:34.000,2.500000000000000,56.000000000000000,"0",42.320000000000000,47.444705963134766,8.590353012084963,{A9D14998-C82E-4A7A-AF09-B6B5F2878813},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Kloten,"1",CH,"19679","62","0",1927.000000000000000,CH01030062
1693998369-934,"Schulgutstrasse 4, 8953 Dietikon, ZH",2023/09/06 15:10:34.000,2.500000000000000,81.000000000000000,"0",27.039999999999999,47.410518646240234,8.403814315795898,{BBB0262D-7930-4DF7-BF4C-CE1EC76DEECA},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"111",,2019_Aufbau,Dietikon,"1",CH,"27265","243","0",934.000000000000000,CH01110243
1693998369-935,"Baslerstrasse 77, 8048 Zürich, ZH",2023/09/06 15:10:34.000,4.000000000000000,101.000000000000000,"0",41.380000000000003,47.386112213134766,8.496638298034668,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998369-936,"Dienerstrasse 8, 8004 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,30.000000000000000,"0",74.000000000000000,47.377655029296875,8.528881072998049,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998373-937,"Tannenbergstrasse 46, 8625 Gossau ZH, ZH",2023/09/06 15:10:34.000,2.500000000000000,56.000000000000000,"0",32.140000000000001,47.305557250976562,8.768151283264160,{08FC7C95-BD90-41C6-95D1-DEE17F98410A},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Gossau (ZH),"1",CH,"10222","115","0",1826.000000000000000,CH01050115
1693998373-938,"Breitigasse 13, 8610 Uster, ZH",2023/09/06 15:10:34.000,3.500000000000000,73.000000000000000,"0",25.340000000000000,47.344593048095703,8.735006332397463,{1BF2A8D3-5429-477C-8BA1-AAC0D53216F6},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Uster,"1",CH,"34722","198","0",2849.000000000000000,CH01090198
1693998373-939,"Tödistrasse 5, 8620 Wetzikon ZH, ZH",2023/09/06 15:10:34.000,5.500000000000000,160.000000000000000,"0",17.250000000000000,47.325843811035163,8.797143936157228,{22A7EA7A-3691-485D-B52B-D9BB60394052},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Wetzikon (ZH),"1",CH,"24809","121","0",1681.000000000000000,CH01050121
1693998373-940,"Hegistr. 41b, 8404 Winterthur, ZH",2023/09/06 15:10:34.000,4.500000000000000,105.000000000000000,"0",22.760000000000002,47.503307342529297,8.756090164184570,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998373-941,"Albisriederstrasse 278, 8047 Zürich, ZH",2023/09/06 15:10:34.000,5.500000000000000,135.000000000000000,"0",27.070000000000000,47.377864837646491,8.491551399230959,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998373-942,"Dorfstr. 17, 8906 Bonstetten, ZH",2023/09/06 15:10:34.000,4.500000000000000,104.000000000000000,"0",19.760000000000002,47.314834594726562,8.469243049621582,{7CBD1DE5-0F61-4D98-BC42-6DAA2D5FE2FF},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"101",,2019_Aufbau,Bonstetten,"1",CH,"5548","3","0",743.000000000000000,CH01010003
1693998373-943,"Bahnstr. 92, 8193 Eglisau, ZH",2023/09/06 15:10:34.000,5.500000000000000,141.000000000000000,"0",18.870000000000001,47.574455261230469,8.515942573547363,{2D0AEE17-166E-49A1-A68E-B48A457A4942},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Eglisau,"1",CH,"5217","55","0",906.000000000000000,CH01030055
1693998373-944,"Sandbuckweg 7, 8157 Dielsdorf, ZH",2023/09/06 15:10:34.000,4.500000000000000,81.000000000000000,"0",26.539999999999999,47.477298736572266,8.456282615661623,{6185BB66-2B36-41C6-8318-58966085893D},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"104",,2019_Aufbau,Dielsdorf,"1",CH,"6001","86","0",587.000000000000000,CH01040086
1693998373-945,"Caspar-Wüst-Strasse 57, 8052 Zürich, ZH",2023/09/06 15:10:34.000,2.000000000000000,53.000000000000000,"0",30.789999999999999,47.430469512939453,8.542308807373049,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
